"Par","Precio de Apertura","Precio Máximo","Precio Mínimo","Precio de Cierre","Volumen","Número de Operaciones","Variación Porcentual","Timestamp","Orden"
"BTCUSDT","111749.99000000","111952.33000000","110559.40000000","110714.97000000","1677.69298000","272040","-0.92619248%","09-07-2025 17:00:00","196"
"BTCUSDT","109536.50000000","111999.79000000","109500.00000000","111750.00000000","5139.53728000","372248","2.02078759%","09-07-2025 16:00:00","197"
"BTCUSDT","109168.01000000","109579.98000000","109137.42000000","109536.49000000","559.49460000","93204","0.33753478%","09-07-2025 15:00:00","198"
"BTCUSDT","109408.72000000","109447.82000000","109047.49000000","109168.00000000","301.26918000","76585","-0.22001903%","09-07-2025 14:00:00","199"
"BTCUSDT","109071.32000000","109475.29000000","109047.49000000","109408.71000000","338.27349000","78626","0.30932971%","09-07-2025 13:00:00","200"
"BTCUSDT","108900.29000000","109215.69000000","108816.52000000","109071.32000000","666.88050000","112609","0.15705192%","09-07-2025 12:00:00","201"
"BTCUSDT","109183.99000000","109460.94000000","108503.00000000","108900.29000000","1123.17859000","209795","-0.25983663%","09-07-2025 11:00:00","202"
"BTCUSDT","109330.76000000","109769.39000000","109128.72000000","109184.00000000","1400.69872000","165833","-0.13423487%","09-07-2025 10:00:00","203"
"BTCUSDT","109058.27000000","109500.00000000","108992.87000000","109330.77000000","917.63350000","97166","0.24986642%","09-07-2025 09:00:00","204"
"BTCUSDT","108900.00000000","109117.00000000","108899.99000000","109058.27000000","523.04092000","47969","0.14533517%","09-07-2025 08:00:00","205"
"BTCUSDT","108763.37000000","108900.00000000","108708.00000000","108900.00000000","159.39779000","31753","0.12562134%","09-07-2025 07:00:00","206"
"BTCUSDT","108654.15000000","108793.47000000","108553.18000000","108763.37000000","334.08934000","37544","0.10052078%","09-07-2025 06:00:00","207"
"BTCUSDT","108714.39000000","108837.70000000","108654.15000000","108654.16000000","259.46811000","44155","-0.05540205%","09-07-2025 05:00:00","208"
"BTCUSDT","108840.01000000","108876.30000000","108675.15000000","108714.39000000","173.42235000","34224","-0.11541712%","09-07-2025 04:00:00","209"
"BTCUSDT","108778.10000000","108860.00000000","108667.01000000","108840.01000000","219.55216000","37909","0.05691403%","09-07-2025 03:00:00","210"
"BTCUSDT","108553.60000000","108942.20000000","108489.20000000","108778.10000000","393.65608000","63672","0.20681028%","09-07-2025 02:00:00","211"
"BTCUSDT","108376.41000000","108564.00000000","108324.53000000","108553.61000000","214.96856000","39762","0.16350422%","09-07-2025 01:00:00","212"
"BTCUSDT","108611.53000000","108665.40000000","108348.00000000","108376.41000000","356.48997000","43216","-0.21647794%","09-07-2025 00:00:00","213"
"BTCUSDT","108780.77000000","108837.70000000","108600.00000000","108611.53000000","277.87433000","44080","-0.15557897%","08-07-2025 23:00:00","214"
"BTCUSDT","108940.38000000","109136.00000000","108722.09000000","108780.76000000","219.97215000","53604","-0.14652051%","08-07-2025 22:00:00","215"
"BTCUSDT","108922.99000000","108957.58000000","108777.97000000","108940.39000000","140.46581000","38669","0.01597459%","08-07-2025 21:00:00","216"
"BTCUSDT","108917.01000000","108974.00000000","108823.07000000","108922.98000000","121.46916000","28237","0.00548124%","08-07-2025 20:00:00","217"
"BTCUSDT","108889.89000000","108973.58000000","108818.08000000","108917.01000000","153.40934000","33014","0.02490589%","08-07-2025 19:00:00","218"
"BTCUSDT","108630.53000000","108970.40000000","108624.00000000","108889.90000000","169.96042000","42658","0.23876345%","08-07-2025 18:00:00","219"
"BTCUSDT","108771.87000000","108939.00000000","108630.53000000","108630.54000000","159.96027000","36906","-0.12993249%","08-07-2025 17:00:00","220"
"BTCUSDT","109147.55000000","109147.56000000","108736.00000000","108771.88000000","279.87349000","60937","-0.34418546%","08-07-2025 16:00:00","221"
"BTCUSDT","108991.01000000","109147.56000000","108909.94000000","109147.56000000","700.15853000","78064","0.14363570%","08-07-2025 15:00:00","222"
"BTCUSDT","108439.37000000","109100.00000000","108439.37000000","108991.00000000","1106.48635000","155971","0.50869901%","08-07-2025 14:00:00","223"
"BTCUSDT","108268.35000000","108562.95000000","108096.55000000","108439.37000000","340.38908000","107424","0.15795937%","08-07-2025 13:00:00","224"
"BTCUSDT","108376.00000000","108528.06000000","108217.07000000","108268.35000000","430.74475000","97997","-0.09933011%","08-07-2025 12:00:00","225"
"BTCUSDT","109034.60000000","109072.81000000","108250.00000000","108376.00000000","597.68590000","182980","-0.60402845%","08-07-2025 11:00:00","226"
"BTCUSDT","108949.19000000","109216.56000000","108631.27000000","109034.61000000","591.54102000","112614","0.07840352%","08-07-2025 10:00:00","227"
"BTCUSDT","108756.37000000","108949.19000000","108688.82000000","108949.19000000","228.47887000","42059","0.17729536%","08-07-2025 09:00:00","228"
"BTCUSDT","108832.78000000","109005.00000000","108756.36000000","108756.37000000","458.50309000","61096","-0.07020863%","08-07-2025 08:00:00","229"
"BTCUSDT","108469.99000000","108900.00000000","108419.08000000","108832.77000000","470.58627000","61092","0.33445195%","08-07-2025 07:00:00","230"
"BTCUSDT","108262.35000000","108488.98000000","108229.15000000","108469.99000000","142.75742000","31102","0.19179336%","08-07-2025 06:00:00","231"
"BTCUSDT","108484.61000000","108525.00000000","108262.35000000","108262.36000000","242.39116000","44815","-0.20486777%","08-07-2025 05:00:00","232"
"BTCUSDT","108299.71000000","108499.00000000","108216.04000000","108484.61000000","403.22303000","49040","0.17072991%","08-07-2025 04:00:00","233"
"BTCUSDT","108210.94000000","108392.05000000","108135.25000000","108299.72000000","260.36038000","52695","0.08204346%","08-07-2025 03:00:00","234"
"BTCUSDT","108019.23000000","108220.39000000","107990.00000000","108210.94000000","193.76866000","37259","0.17747766%","08-07-2025 02:00:00","235"
"BTCUSDT","107901.52000000","108019.24000000","107750.00000000","108019.24000000","152.71362000","39874","0.10909948%","08-07-2025 01:00:00","236"
"BTCUSDT","107766.20000000","108000.00000000","107686.92000000","107901.52000000","183.27109000","49464","0.12556813%","08-07-2025 00:00:00","237"
"BTCUSDT","107705.03000000","107945.00000000","107429.57000000","107766.20000000","1090.68261000","133423","0.05679400%","07-07-2025 23:00:00","238"
"BTCUSDT","108299.99000000","108300.00000000","107689.64000000","107705.03000000","327.96475000","86676","-0.54936293%","07-07-2025 22:00:00","239"
"BTCUSDT","108262.94000000","108525.00000000","108193.48000000","108299.99000000","409.64154000","97847","0.03422224%","07-07-2025 21:00:00","240"
"BTCUSDT","108019.23000000","108300.00000000","108019.23000000","108262.94000000","159.50275000","34183","0.22561724%","07-07-2025 20:00:00","241"
"BTCUSDT","108166.94000000","108180.00000000","107973.06000000","108019.23000000","222.87717000","51329","-0.13655744%","07-07-2025 19:00:00","242"
"BTCUSDT","107886.85000000","108213.00000000","107800.01000000","108166.95000000","283.98408000","52925","0.25962386%","07-07-2025 18:00:00","243"
"BTCUSDT","108056.67000000","108140.50000000","107866.66000000","107886.85000000","220.50760000","64444","-0.15715828%","07-07-2025 17:00:00","244"
"BTCUSDT","108024.53000000","108314.72000000","108009.99000000","108056.68000000","311.81983000","93395","0.02976176%","07-07-2025 16:00:00","245"
"BTCUSDT","107943.16000000","108100.00000000","107513.20000000","108024.53000000","492.15098000","105861","0.07538227%","07-07-2025 15:00:00","246"
"BTCUSDT","107976.91000000","108354.00000000","107811.00000000","107943.15000000","381.91342000","132138","-0.03126594%","07-07-2025 14:00:00","247"
"BTCUSDT","108292.59000000","108493.56000000","107906.25000000","107976.91000000","640.23010000","196166","-0.29150656%","07-07-2025 13:00:00","248"
"BTCUSDT","108223.14000000","108621.45000000","108223.14000000","108292.59000000","364.16316000","111378","0.06417297%","07-07-2025 12:00:00","249"
"BTCUSDT","108536.84000000","108660.00000000","107970.00000000","108223.14000000","535.69464000","169535","-0.28902629%","07-07-2025 11:00:00","250"
"BTCUSDT","108346.86000000","108572.00000000","108019.23000000","108536.84000000","726.60378000","177147","0.17534426%","07-07-2025 10:00:00","251"
"BTCUSDT","108642.01000000","108642.02000000","108303.83000000","108346.85000000","889.93465000","84473","-0.27168128%","07-07-2025 09:00:00","252"
"BTCUSDT","108664.15000000","108801.00000000","108572.52000000","108642.01000000","355.32653000","51206","-0.02037470%","07-07-2025 08:00:00","253"
"BTCUSDT","108849.05000000","108899.32000000","108660.14000000","108664.14000000","967.12524000","77039","-0.16987746%","07-07-2025 07:00:00","254"
"BTCUSDT","109011.70000000","109011.71000000","108761.13000000","108849.06000000","259.49114000","39112","-0.14919499%","07-07-2025 06:00:00","255"
"BTCUSDT","109061.07000000","109087.86000000","108860.50000000","109011.70000000","211.49643000","47962","-0.04526822%","07-07-2025 05:00:00","256"
"BTCUSDT","108774.50000000","109061.08000000","108654.94000000","109061.08000000","351.63493000","46160","0.26346248%","07-07-2025 04:00:00","257"
"BTCUSDT","109079.99000000","109174.87000000","108769.23000000","108774.50000000","348.32807000","45319","-0.28006053%","07-07-2025 03:00:00","258"
"BTCUSDT","109128.73000000","109201.65000000","109035.21000000","109079.99000000","184.85155000","37388","-0.04466285%","07-07-2025 02:00:00","259"
"BTCUSDT","109389.46000000","109447.54000000","109128.72000000","109128.73000000","184.07817000","42476","-0.23835020%","07-07-2025 01:00:00","260"
"BTCUSDT","109364.53000000","109700.00000000","109364.52000000","109389.47000000","326.56622000","61695","0.02280447%","07-07-2025 00:00:00","261"
"BTCUSDT","109019.13000000","109499.99000000","109019.12000000","109364.52000000","433.83049000","72881","0.31681596%","06-07-2025 23:00:00","262"
"BTCUSDT","108823.07000000","109089.00000000","108679.75000000","109019.13000000","299.62996000","80175","0.18016400%","06-07-2025 22:00:00","263"
"BTCUSDT","109203.85000000","109288.02000000","108800.01000000","108823.07000000","253.63512000","87553","-0.34868734%","06-07-2025 21:00:00","264"
"BTCUSDT","109228.73000000","109278.18000000","108977.54000000","109203.84000000","293.12251000","81279","-0.02278705%","06-07-2025 20:00:00","265"
"BTCUSDT","109208.24000000","109526.69000000","109203.86000000","109228.73000000","464.06563000","109137","0.01876232%","06-07-2025 19:00:00","266"
"BTCUSDT","108665.48000000","109700.00000000","108665.47000000","109208.25000000","810.60996000","213328","0.49948705%","06-07-2025 18:00:00","267"
"BTCUSDT","108538.45000000","108840.00000000","108536.86000000","108665.47000000","128.29699000","49593","0.11702765%","06-07-2025 17:00:00","268"
"BTCUSDT","108464.00000000","108630.95000000","108307.69000000","108538.46000000","182.73112000","51940","0.06864951%","06-07-2025 16:00:00","269"
"BTCUSDT","108919.23000000","108928.00000000","108266.67000000","108463.99000000","356.56585000","81527","-0.41796109%","06-07-2025 15:00:00","270"
"BTCUSDT","108856.92000000","108966.62000000","108727.16000000","108919.22000000","143.19416000","33111","0.05723109%","06-07-2025 14:00:00","271"
"BTCUSDT","108906.00000000","108955.63000000","108708.00000000","108856.92000000","239.51721000","50593","-0.04506639%","06-07-2025 13:00:00","272"
"BTCUSDT","108933.25000000","109000.12000000","108665.86000000","108905.99000000","493.52424000","62081","-0.02502450%","06-07-2025 12:00:00","273"
"BTCUSDT","108772.18000000","109049.27000000","108612.00000000","108933.25000000","560.71245000","114128","0.14808014%","06-07-2025 11:00:00","274"
"BTCUSDT","108233.00000000","109127.03000000","108191.85000000","108772.17000000","934.17809000","150393","0.49815675%","06-07-2025 10:00:00","275"
"BTCUSDT","108076.00000000","108233.00000000","108045.76000000","108232.99000000","204.94128000","22819","0.14525889%","06-07-2025 09:00:00","276"
"BTCUSDT","107990.93000000","108079.17000000","107949.99000000","108076.01000000","85.72788000","16813","0.07878439%","06-07-2025 08:00:00","277"
"BTCUSDT","107850.00000000","108111.00000000","107800.01000000","107990.93000000","218.41123000","29398","0.13067223%","06-07-2025 07:00:00","278"
"BTCUSDT","108005.27000000","108056.01000000","107817.80000000","107850.01000000","198.30154000","23606","-0.14375224%","06-07-2025 06:00:00","279"
"BTCUSDT","108040.31000000","108065.69000000","107969.31000000","108005.27000000","238.55538000","19319","-0.03243234%","06-07-2025 05:00:00","280"
"BTCUSDT","108121.99000000","108194.59000000","108040.17000000","108040.31000000","140.25482000","20139","-0.07554430%","06-07-2025 04:00:00","281"
"BTCUSDT","108003.36000000","108218.00000000","107977.70000000","108121.98000000","156.92717000","23741","0.10982992%","06-07-2025 03:00:00","282"
"BTCUSDT","107989.10000000","108010.13000000","107962.19000000","108003.35000000","83.81175000","11677","0.01319578%","06-07-2025 02:00:00","283"
"BTCUSDT","108050.49000000","108100.00000000","107930.45000000","107989.11000000","116.90310000","15960","-0.05680678%","06-07-2025 01:00:00","284"
"BTCUSDT","108060.00000000","108100.00000000","108025.97000000","108050.49000000","77.80971000","18713","-0.00880067%","06-07-2025 00:00:00","285"
"BTCUSDT","108218.25000000","108268.35000000","108060.02000000","108060.02000000","133.80239000","19960","-0.14621379%","05-07-2025 23:00:00","286"
"BTCUSDT","108206.99000000","108218.25000000","108084.92000000","108218.25000000","95.82235000","16441","0.01040598%","05-07-2025 22:00:00","287"
"BTCUSDT","108198.12000000","108250.00000000","108112.96000000","108206.99000000","89.82019000","20895","0.00819792%","05-07-2025 21:00:00","288"
"BTCUSDT","108188.46000000","108250.00000000","108181.61000000","108198.12000000","208.53945000","15857","0.00892886%","05-07-2025 20:00:00","289"
"BTCUSDT","108089.99000000","108200.00000000","108048.25000000","108188.47000000","91.98951000","23362","0.09110927%","05-07-2025 19:00:00","290"
"BTCUSDT","108096.74000000","108140.00000000","108061.53000000","108090.00000000","83.77406000","25494","-0.00623516%","05-07-2025 18:00:00","291"
"BTCUSDT","108141.78000000","108159.39000000","107993.39000000","108096.75000000","99.85777000","22392","-0.04163978%","05-07-2025 17:00:00","292"
"BTCUSDT","108010.01000000","108167.23000000","107953.03000000","108141.78000000","120.25631000","20074","0.12199795%","05-07-2025 16:00:00","293"
"BTCUSDT","108090.08000000","108098.00000000","107965.51000000","108010.00000000","120.94520000","23495","-0.07408635%","05-07-2025 15:00:00","294"
"BTCUSDT","108101.99000000","108159.00000000","107941.00000000","108090.08000000","128.19149000","31936","-0.01101737%","05-07-2025 14:00:00","295"
"BTCUSDT","108058.00000000","108112.80000000","107864.75000000","108101.99000000","216.80310000","37549","0.04070962%","05-07-2025 13:00:00","296"
"BTCUSDT","108193.23000000","108193.24000000","108047.42000000","108058.00000000","159.40315000","21419","-0.12498934%","05-07-2025 12:00:00","297"
"BTCUSDT","108126.00000000","108223.22000000","108103.84000000","108193.23000000","140.40955000","28312","0.06217746%","05-07-2025 11:00:00","298"
"BTCUSDT","108148.56000000","108232.29000000","108100.44000000","108125.99000000","170.43426000","34193","-0.02086944%","05-07-2025 10:00:00","299"
"BTCUSDT","108112.20000000","108152.95000000","107971.00000000","108148.57000000","94.22384000","31698","0.03364098%","05-07-2025 09:00:00","300"
"BTCUSDT","108085.24000000","108219.19000000","108085.23000000","108112.21000000","160.79807000","21330","0.02495253%","05-07-2025 08:00:00","301"
"BTCUSDT","108078.07000000","108216.22000000","108053.30000000","108085.23000000","189.72643000","26010","0.00662484%","05-07-2025 07:00:00","302"
"BTCUSDT","108029.96000000","108123.62000000","107870.42000000","108078.06000000","184.41899000","37185","0.04452469%","05-07-2025 06:00:00","303"
"BTCUSDT","108053.46000000","108125.37000000","107922.80000000","108029.97000000","140.43625000","30465","-0.02173924%","05-07-2025 05:00:00","304"
"BTCUSDT","108270.82000000","108270.82000000","108000.99000000","108053.46000000","157.65432000","27942","-0.20075585%","05-07-2025 04:00:00","305"
"BTCUSDT","108125.63000000","108287.48000000","108059.71000000","108270.82000000","183.20807000","35020","0.13427899%","05-07-2025 03:00:00","306"
"BTCUSDT","108137.65000000","108166.31000000","108000.00000000","108125.63000000","147.73340000","32254","-0.01111546%","05-07-2025 02:00:00","307"
"BTCUSDT","108154.72000000","108420.56000000","108032.00000000","108137.66000000","171.53463000","37789","-0.01577370%","05-07-2025 01:00:00","308"
"BTCUSDT","108067.88000000","108259.99000000","108067.87000000","108154.72000000","189.19760000","35241","0.08035690%","05-07-2025 00:00:00","309"
"BTCUSDT","107981.14000000","108095.59000000","107756.31000000","108067.87000000","246.24667000","40856","0.08031958%","04-07-2025 23:00:00","310"
"BTCUSDT","108196.00000000","108196.01000000","107894.61000000","107981.13000000","148.43092000","34627","-0.19859329%","04-07-2025 22:00:00","311"
"BTCUSDT","107984.25000000","108224.56000000","107955.07000000","108196.01000000","182.76266000","35520","0.19610267%","04-07-2025 21:00:00","312"
"BTCUSDT","108254.95000000","108254.96000000","107958.00000000","107984.24000000","189.00934000","35533","-0.25006709%","04-07-2025 20:00:00","313"
"BTCUSDT","107911.19000000","108279.33000000","107886.84000000","108254.95000000","374.41630000","60315","0.31855825%","04-07-2025 19:00:00","314"
"BTCUSDT","107692.01000000","107941.99000000","107689.91000000","107911.20000000","255.84136000","33521","0.20353413%","04-07-2025 18:00:00","315"
"BTCUSDT","107469.22000000","107813.04000000","107440.63000000","107692.01000000","228.63195000","42593","0.20730587%","04-07-2025 17:00:00","316"
"BTCUSDT","107489.23000000","107637.84000000","107245.00000000","107469.23000000","662.11075000","75390","-0.01860652%","04-07-2025 16:00:00","317"
"BTCUSDT","107875.37000000","107875.37000000","107489.23000000","107489.23000000","990.63968000","90364","-0.35795010%","04-07-2025 15:00:00","318"
"BTCUSDT","107636.99000000","107922.50000000","107632.00000000","107875.37000000","364.43679000","97249","0.22146662%","04-07-2025 14:00:00","319"
"BTCUSDT","107573.29000000","107750.01000000","107333.33000000","107636.98000000","1414.51590000","187792","0.05920615%","04-07-2025 13:00:00","320"
"BTCUSDT","107809.99000000","107939.03000000","107573.28000000","107573.29000000","1055.73997000","169677","-0.21955294%","04-07-2025 12:00:00","321"
"BTCUSDT","107970.22000000","108110.75000000","107505.00000000","107810.00000000","1361.93370000","233105","-0.14839277%","04-07-2025 11:00:00","322"
"BTCUSDT","108731.80000000","108856.49000000","107970.22000000","107970.23000000","953.81709000","169151","-0.70041147%","04-07-2025 10:00:00","323"
"BTCUSDT","108888.00000000","108978.64000000","108611.53000000","108731.79000000","244.59870000","56038","-0.14345933%","04-07-2025 09:00:00","324"
"BTCUSDT","108899.73000000","109111.00000000","108856.00000000","108888.00000000","185.34724000","43388","-0.01077138%","04-07-2025 08:00:00","325"
"BTCUSDT","108997.60000000","109067.06000000","108865.38000000","108899.74000000","212.83251000","41594","-0.08978179%","04-07-2025 07:00:00","326"
"BTCUSDT","108763.29000000","109070.00000000","108763.28000000","108997.59000000","290.69348000","59313","0.21542195%","04-07-2025 06:00:00","327"
"BTCUSDT","108700.00000000","108892.00000000","108518.83000000","108763.28000000","397.51798000","69730","0.05821527%","04-07-2025 05:00:00","328"
"BTCUSDT","109026.00000000","109144.33000000","108700.00000000","108700.00000000","619.63648000","83370","-0.29901125%","04-07-2025 04:00:00","329"
"BTCUSDT","109012.00000000","109028.98000000","108804.00000000","109025.99000000","279.91071000","56695","0.01283345%","04-07-2025 03:00:00","330"
"BTCUSDT","108982.59000000","109204.08000000","108921.00000000","109012.00000000","345.38756000","74513","0.02698596%","04-07-2025 02:00:00","331"
"BTCUSDT","109235.58000000","109329.60000000","108950.00000000","108982.59000000","364.12630000","52009","-0.23160036%","04-07-2025 01:00:00","332"
"BTCUSDT","109180.54000000","109373.08000000","109119.23000000","109235.57000000","256.79241000","46025","0.05040275%","04-07-2025 00:00:00","333"
"BTCUSDT","109500.01000000","109500.01000000","109103.71000000","109180.54000000","302.62270000","74007","-0.29175340%","03-07-2025 23:00:00","334"
"BTCUSDT","109478.94000000","109767.59000000","109445.86000000","109500.01000000","208.55945000","65321","0.01924571%","03-07-2025 22:00:00","335"
"BTCUSDT","109584.77000000","109708.04000000","109384.38000000","109478.94000000","234.74780000","58519","-0.09657364%","03-07-2025 21:00:00","336"
"BTCUSDT","109699.17000000","109820.00000000","109510.00000000","109584.78000000","261.97178000","33695","-0.10427609%","03-07-2025 20:00:00","337"
"BTCUSDT","109787.99000000","109874.69000000","109650.94000000","109699.17000000","195.20120000","44783","-0.08090138%","03-07-2025 19:00:00","338"
"BTCUSDT","109947.10000000","110000.00000000","109687.59000000","109788.00000000","261.66349000","64630","-0.14470595%","03-07-2025 18:00:00","339"
"BTCUSDT","109803.41000000","109947.11000000","109772.37000000","109947.11000000","187.94195000","49055","0.13087025%","03-07-2025 17:00:00","340"
"BTCUSDT","109678.75000000","109910.10000000","109638.01000000","109803.41000000","408.00794000","89922","0.11365921%","03-07-2025 16:00:00","341"
"BTCUSDT","109556.00000000","109721.51000000","109332.10000000","109678.75000000","284.97474000","74588","0.11204316%","03-07-2025 15:00:00","342"
"BTCUSDT","109288.47000000","109655.70000000","109278.41000000","109556.00000000","410.71077000","73803","0.24479252%","03-07-2025 14:00:00","343"
"BTCUSDT","109127.85000000","109683.19000000","109020.80000000","109288.46000000","584.75038000","170730","0.14717600%","03-07-2025 13:00:00","344"
"BTCUSDT","109718.57000000","109833.30000000","109107.00000000","109127.84000000","654.49287000","203998","-0.53840476%","03-07-2025 12:00:00","345"
"BTCUSDT","110255.64000000","110499.60000000","109560.00000000","109718.57000000","999.03383000","284376","-0.48711340%","03-07-2025 11:00:00","346"
"BTCUSDT","109168.00000000","110529.18000000","109133.30000000","110255.63000000","1445.48707000","314774","0.99629012%","03-07-2025 10:00:00","347"
"BTCUSDT","109599.18000000","109916.00000000","108749.99000000","109167.99000000","1102.71213000","221075","-0.39342448%","03-07-2025 09:00:00","348"
"BTCUSDT","109839.38000000","109839.38000000","109584.61000000","109599.19000000","255.55023000","54713","-0.21867385%","03-07-2025 08:00:00","349"
"BTCUSDT","109942.19000000","110000.00000000","109628.08000000","109839.37000000","644.21123000","105759","-0.09352188%","03-07-2025 07:00:00","350"
"BTCUSDT","109377.57000000","110273.21000000","109377.57000000","109942.20000000","1791.81347000","171912","0.51622101%","03-07-2025 06:00:00","351"
"BTCUSDT","109279.99000000","109580.00000000","109279.99000000","109377.57000000","557.97387000","66392","0.08929357%","03-07-2025 05:00:00","352"
"BTCUSDT","109478.95000000","109478.95000000","109146.20000000","109280.00000000","442.04211000","54432","-0.18172443%","03-07-2025 04:00:00","353"
"BTCUSDT","109340.37000000","109548.00000000","109237.85000000","109478.94000000","372.89912000","69305","0.12673270%","03-07-2025 03:00:00","354"
"BTCUSDT","108790.00000000","109381.12000000","108790.00000000","109340.37000000","452.51528000","78709","0.50590128%","03-07-2025 02:00:00","355"
"BTCUSDT","108628.20000000","109000.01000000","108566.14000000","108790.00000000","293.13317000","51019","0.14894843%","03-07-2025 01:00:00","356"
"BTCUSDT","108721.52000000","108820.00000000","108620.25000000","108628.21000000","226.69063000","53026","-0.08582478%","03-07-2025 00:00:00","357"
"BTCUSDT","108975.96000000","108975.97000000","108530.40000000","108721.52000000","335.42231000","72007","-0.23348269%","02-07-2025 23:00:00","358"
"BTCUSDT","108915.00000000","109111.00000000","108807.43000000","108975.97000000","383.58580000","68695","0.05597943%","02-07-2025 22:00:00","359"
"BTCUSDT","108849.59000000","109115.03000000","108715.56000000","108915.00000000","494.29688000","97546","0.06009210%","02-07-2025 21:00:00","360"
"BTCUSDT","109142.00000000","109170.42000000","108720.00000000","108849.60000000","773.59730000","73182","-0.26790786%","02-07-2025 20:00:00","361"
"BTCUSDT","109441.79000000","109498.91000000","109100.57000000","109142.00000000","673.30761000","72335","-0.27392644%","02-07-2025 19:00:00","362"
"BTCUSDT","109136.31000000","109542.31000000","109130.01000000","109441.80000000","1281.72086000","86847","0.27991601%","02-07-2025 18:00:00","363"
"BTCUSDT","109676.14000000","109676.14000000","109128.72000000","109136.30000000","575.18566000","89766","-0.49221280%","02-07-2025 17:00:00","364"
"BTCUSDT","109538.88000000","109681.81000000","109293.90000000","109676.14000000","1320.35211000","144322","0.12530711%","02-07-2025 16:00:00","365"
"BTCUSDT","109129.68000000","109538.89000000","108989.90000000","109538.88000000","522.88486000","118599","0.37496674%","02-07-2025 15:00:00","366"
"BTCUSDT","109413.01000000","109730.00000000","108834.30000000","109129.67000000","1117.75624000","197130","-0.25896372%","02-07-2025 14:00:00","367"
"BTCUSDT","108737.75000000","109646.45000000","108650.97000000","109413.02000000","2695.11586000","337674","0.62100788%","02-07-2025 13:00:00","368"
"BTCUSDT","108140.00000000","108759.20000000","108120.00000000","108737.74000000","1330.61173000","169949","0.55274644%","02-07-2025 12:00:00","369"
"BTCUSDT","107768.21000000","108171.80000000","107659.35000000","108139.99000000","937.16142000","164199","0.34498114%","02-07-2025 11:00:00","370"
"BTCUSDT","107379.92000000","107998.00000000","107280.00000000","107768.20000000","587.51111000","160849","0.36159461%","02-07-2025 10:00:00","371"
"BTCUSDT","107479.98000000","107479.99000000","107186.10000000","107379.92000000","371.85695000","72797","-0.09309641%","02-07-2025 09:00:00","372"
"BTCUSDT","107848.95000000","107848.96000000","107338.15000000","107479.99000000","514.05194000","57860","-0.34210811%","02-07-2025 08:00:00","373"
"BTCUSDT","107636.15000000","107860.23000000","107612.67000000","107848.95000000","442.39670000","28340","0.19770310%","02-07-2025 07:00:00","374"
"BTCUSDT","107729.00000000","107799.99000000","107506.52000000","107636.16000000","388.44355000","62186","-0.08617921%","02-07-2025 06:00:00","375"
"BTCUSDT","107080.00000000","107745.00000000","107080.00000000","107728.99000000","802.78861000","103085","0.60607957%","02-07-2025 05:00:00","376"
"BTCUSDT","107014.39000000","107186.78000000","106852.83000000","107080.00000000","557.31452000","55929","0.06130951%","02-07-2025 04:00:00","377"
"BTCUSDT","106638.83000000","107014.39000000","106633.83000000","107014.38000000","611.77648000","69147","0.35217003%","02-07-2025 03:00:00","378"
"BTCUSDT","106382.85000000","106667.57000000","106292.29000000","106638.83000000","395.18675000","55266","0.24062149%","02-07-2025 02:00:00","379"
"BTCUSDT","106194.70000000","106382.86000000","106131.55000000","106382.86000000","339.23333000","47100","0.17718398%","02-07-2025 01:00:00","380"
"BTCUSDT","105908.71000000","106216.08000000","105871.07000000","106194.70000000","362.91292000","63196","0.27003445%","02-07-2025 00:00:00","381"
"BTCUSDT","105720.00000000","105920.11000000","105525.61000000","105908.70000000","333.47913000","57890","0.17849035%","01-07-2025 23:00:00","382"
"BTCUSDT","105392.30000000","105790.07000000","105100.19000000","105720.00000000","517.94641000","91516","0.31093353%","01-07-2025 22:00:00","383"
"BTCUSDT","105681.13000000","105781.43000000","105377.35000000","105392.30000000","239.30387000","65544","-0.27330329%","01-07-2025 21:00:00","384"
"BTCUSDT","105613.21000000","105702.39000000","105361.33000000","105681.14000000","246.49903000","52295","0.06431961%","01-07-2025 20:00:00","385"
"BTCUSDT","105784.12000000","105916.64000000","105600.00000000","105613.22000000","253.74950000","54550","-0.16155544%","01-07-2025 19:00:00","386"
"BTCUSDT","105920.01000000","106100.00000000","105744.81000000","105784.13000000","231.93599000","65998","-0.12828549%","01-07-2025 18:00:00","387"
"BTCUSDT","105398.52000000","105995.44000000","105250.85000000","105920.01000000","431.58675000","78630","0.49477924%","01-07-2025 17:00:00","388"
"BTCUSDT","105749.68000000","105804.00000000","105387.68000000","105398.53000000","654.75967000","127204","-0.33205774%","01-07-2025 16:00:00","389"
"BTCUSDT","106253.80000000","106269.60000000","105699.22000000","105749.68000000","412.70793000","81967","-0.47444891%","01-07-2025 15:00:00","390"
"BTCUSDT","106082.55000000","106287.95000000","105909.42000000","106253.79000000","279.69821000","83387","0.16142146%","01-07-2025 14:00:00","391"
"BTCUSDT","105955.19000000","106280.00000000","105831.50000000","106082.56000000","343.73692000","109260","0.12021119%","01-07-2025 13:00:00","392"
"BTCUSDT","105925.01000000","106200.00000000","105623.39000000","105955.18000000","876.10488000","180696","0.02848241%","01-07-2025 12:00:00","393"
"BTCUSDT","106807.43000000","107179.99000000","105717.84000000","105925.00000000","1572.86174000","270227","-0.82618784%","01-07-2025 11:00:00","394"
"BTCUSDT","106421.07000000","106885.38000000","106301.04000000","106807.42000000","1241.43566000","146908","0.36303901%","01-07-2025 10:00:00","395"
