"Par","Precio de Apertura","Precio Máximo","Precio Mínimo","Precio de Cierre","Volumen","Número de Operaciones","Variación Porcentual","Timestamp","Orden"
"BTCUSDT","117495.40000000","117553.92000000","117367.81000000","117553.92000000","150.04060000","22153","0.04980621%","15-07-2025 18:45:00","200"
"BTCUSDT","117141.06000000","117600.00000000","117063.85000000","117495.41000000","201.29778000","30242","0.30249854%","15-07-2025 18:30:00","201"
"BTCUSDT","116955.34000000","117149.73000000","116869.57000000","117141.05000000","105.45191000","19777","0.15878711%","15-07-2025 18:15:00","202"
"BTCUSDT","116419.01000000","116955.94000000","116350.00000000","116955.34000000","156.41652000","24245","0.46068937%","15-07-2025 18:00:00","203"
"BTCUSDT","116559.99000000","116601.91000000","116419.01000000","116419.02000000","81.53358000","16295","-0.12094201%","15-07-2025 17:45:00","204"
"BTCUSDT","116536.41000000","116639.70000000","116392.00000000","116559.99000000","94.80120000","20534","0.02023402%","15-07-2025 17:30:00","205"
"BTCUSDT","116580.39000000","116725.02000000","116192.27000000","116536.41000000","288.33815000","31186","-0.03772504%","15-07-2025 17:15:00","206"
"BTCUSDT","116416.07000000","116626.50000000","116393.38000000","116580.38000000","139.55822000","25744","0.14114031%","15-07-2025 17:00:00","207"
"BTCUSDT","116489.85000000","116560.64000000","116282.38000000","116416.07000000","148.74174000","35976","-0.06333599%","15-07-2025 16:45:00","208"
"BTCUSDT","116845.55000000","116908.77000000","116461.07000000","116489.85000000","158.79426000","31167","-0.30441895%","15-07-2025 16:30:00","209"
"BTCUSDT","117052.18000000","117180.91000000","116747.06000000","116845.55000000","523.65826000","36625","-0.17652811%","15-07-2025 16:15:00","210"
"BTCUSDT","116719.55000000","117204.50000000","116632.79000000","117052.19000000","222.62973000","42582","0.28499082%","15-07-2025 16:00:00","211"
"BTCUSDT","116368.82000000","116897.41000000","116288.00000000","116719.55000000","305.00953000","55384","0.30139517%","15-07-2025 15:45:00","212"
"BTCUSDT","116785.99000000","116824.02000000","116019.05000000","116368.81000000","539.50019000","77945","-0.35721751%","15-07-2025 15:30:00","213"
"BTCUSDT","117106.31000000","117270.59000000","116777.77000000","116785.99000000","424.47488000","33118","-0.27352924%","15-07-2025 15:15:00","214"
"BTCUSDT","117373.00000000","117380.00000000","117099.45000000","117106.31000000","452.17479000","31354","-0.22721580%","15-07-2025 15:00:00","215"
"BTCUSDT","117464.01000000","117538.46000000","117352.75000000","117372.99000000","296.13211000","26922","-0.07748756%","15-07-2025 14:45:00","216"
"BTCUSDT","117493.59000000","117493.59000000","117213.82000000","117464.02000000","188.30349000","25308","-0.02516733%","15-07-2025 14:30:00","217"
"BTCUSDT","117263.86000000","117516.20000000","117210.01000000","117493.58000000","192.77566000","28399","0.19590008%","15-07-2025 14:15:00","218"
"BTCUSDT","117188.00000000","117385.84000000","117140.00000000","117263.86000000","318.51730000","42055","0.06473359%","15-07-2025 14:00:00","219"
"BTCUSDT","117665.26000000","117800.60000000","117054.54000000","117188.01000000","595.75643000","51649","-0.40559975%","15-07-2025 13:45:00","220"
"BTCUSDT","116876.01000000","117700.00000000","116876.00000000","117665.27000000","285.22602000","45924","0.67529684%","15-07-2025 13:30:00","221"
"BTCUSDT","116908.26000000","117029.43000000","116668.94000000","116876.00000000","280.65997000","48437","-0.02759429%","15-07-2025 13:15:00","222"
"BTCUSDT","116391.43000000","117172.07000000","116362.97000000","116909.26000000","463.03925000","44584","0.44490389%","15-07-2025 13:00:00","223"
"BTCUSDT","116257.93000000","116750.00000000","116257.93000000","116391.43000000","521.68774000","44622","0.11483088%","15-07-2025 12:45:00","224"
"BTCUSDT","116258.01000000","116500.00000000","116150.00000000","116257.93000000","648.14221000","49982","-0.00006881%","15-07-2025 12:30:00","225"
"BTCUSDT","116150.01000000","116367.99000000","115868.55000000","116258.00000000","545.08680000","56028","0.09297459%","15-07-2025 12:15:00","226"
"BTCUSDT","116008.20000000","116388.05000000","115800.00000000","116150.00000000","584.85633000","72825","0.12223274%","15-07-2025 12:00:00","227"
"BTCUSDT","116979.27000000","116979.27000000","115736.92000000","116008.19000000","1308.90733000","113511","-0.83012999%","15-07-2025 11:45:00","228"
"BTCUSDT","117566.69000000","117632.82000000","116720.25000000","116979.26000000","568.23611000","74763","-0.49965683%","15-07-2025 11:30:00","229"
"BTCUSDT","118381.31000000","118388.66000000","117566.69000000","117566.70000000","378.46396000","52059","-0.68812383%","15-07-2025 11:15:00","230"
"BTCUSDT","118088.13000000","118458.31000000","117992.42000000","118381.32000000","431.96534000","54950","0.24828067%","15-07-2025 11:00:00","231"
"BTCUSDT","118282.96000000","118413.13000000","117907.11000000","118088.13000000","633.83316000","77768","-0.16471519%","15-07-2025 10:45:00","232"
"BTCUSDT","117688.39000000","118490.71000000","117528.58000000","118282.96000000","520.94983000","93427","0.50520701%","15-07-2025 10:30:00","233"
"BTCUSDT","118055.48000000","118080.14000000","117551.80000000","117688.39000000","382.92195000","59148","-0.31094702%","15-07-2025 10:15:00","234"
"BTCUSDT","117204.18000000","118132.60000000","117157.25000000","118055.48000000","672.35854000","81640","0.72633928%","15-07-2025 10:00:00","235"
"BTCUSDT","116533.56000000","117409.50000000","116533.55000000","117204.18000000","428.78060000","57893","0.57547371%","15-07-2025 09:45:00","236"
"BTCUSDT","116909.62000000","117466.52000000","116417.00000000","116533.55000000","655.34561000","82266","-0.32167584%","15-07-2025 09:30:00","237"
"BTCUSDT","117076.70000000","117131.70000000","116859.19000000","116909.62000000","164.54598000","20279","-0.14270986%","15-07-2025 09:15:00","238"
"BTCUSDT","117113.98000000","117318.47000000","117011.78000000","117076.70000000","216.19556000","33296","-0.03183224%","15-07-2025 09:00:00","239"
"BTCUSDT","116672.55000000","117161.52000000","116669.07000000","117113.98000000","205.51439000","24377","0.37834949%","15-07-2025 08:45:00","240"
"BTCUSDT","116474.99000000","116705.76000000","116440.72000000","116672.55000000","139.07541000","21002","0.16961581%","15-07-2025 08:30:00","241"
"BTCUSDT","116780.00000000","116780.01000000","116338.30000000","116474.98000000","255.31597000","35173","-0.26119198%","15-07-2025 08:15:00","242"
"BTCUSDT","117016.49000000","117061.68000000","116764.00000000","116780.00000000","151.31607000","17150","-0.20209972%","15-07-2025 08:00:00","243"
"BTCUSDT","117150.00000000","117198.21000000","116999.00000000","117016.48000000","225.30102000","21532","-0.11397354%","15-07-2025 07:45:00","244"
"BTCUSDT","116999.99000000","117150.00000000","116907.36000000","117149.99000000","199.38512000","21553","0.12820514%","15-07-2025 07:30:00","245"
"BTCUSDT","116744.49000000","117069.94000000","116744.48000000","117000.00000000","278.61204000","24543","0.21886258%","15-07-2025 07:15:00","246"
"BTCUSDT","116780.00000000","116845.25000000","116744.48000000","116744.49000000","150.59241000","15762","-0.03040760%","15-07-2025 07:00:00","247"
"BTCUSDT","116855.23000000","116931.69000000","116711.67000000","116779.99000000","152.64541000","17219","-0.06438736%","15-07-2025 06:45:00","248"
"BTCUSDT","116964.97000000","117067.61000000","116838.65000000","116855.24000000","215.93298000","18302","-0.09381441%","15-07-2025 06:30:00","249"
"BTCUSDT","117134.02000000","117224.08000000","116886.18000000","116964.97000000","217.52134000","25209","-0.14432186%","15-07-2025 06:15:00","250"
"BTCUSDT","116777.47000000","117142.46000000","116777.46000000","117134.02000000","334.82281000","20864","0.30532431%","15-07-2025 06:00:00","251"
"BTCUSDT","116824.26000000","116850.85000000","116740.88000000","116777.47000000","204.24799000","16787","-0.04005161%","15-07-2025 05:45:00","252"
"BTCUSDT","116830.01000000","116862.02000000","116711.66000000","116824.26000000","364.66230000","21346","-0.00492168%","15-07-2025 05:30:00","253"
"BTCUSDT","116788.33000000","116845.90000000","116300.00000000","116830.00000000","330.75144000","40729","0.03567993%","15-07-2025 05:15:00","254"
"BTCUSDT","116779.13000000","116857.75000000","116668.94000000","116788.33000000","186.64622000","22958","0.00787812%","15-07-2025 05:00:00","255"
"BTCUSDT","116721.33000000","116948.88000000","116400.00000000","116779.12000000","374.81942000","36363","0.04951109%","15-07-2025 04:45:00","256"
"BTCUSDT","116958.95000000","116958.95000000","116602.20000000","116721.33000000","391.32207000","38127","-0.20316530%","15-07-2025 04:30:00","257"
"BTCUSDT","116999.99000000","117066.20000000","116938.52000000","116958.95000000","253.08192000","23672","-0.03507693%","15-07-2025 04:15:00","258"
"BTCUSDT","117070.54000000","117270.86000000","116881.20000000","117000.00000000","394.00029000","33210","-0.06025427%","15-07-2025 04:00:00","259"
"BTCUSDT","117015.63000000","117090.62000000","116851.00000000","117070.54000000","214.06498000","24141","0.04692536%","15-07-2025 03:45:00","260"
"BTCUSDT","117037.62000000","117111.16000000","116766.00000000","117015.63000000","254.48863000","29352","-0.01878883%","15-07-2025 03:30:00","261"
"BTCUSDT","117126.42000000","117169.43000000","116957.96000000","117037.61000000","153.30704000","24325","-0.07582405%","15-07-2025 03:15:00","262"
"BTCUSDT","117335.12000000","117335.12000000","116809.19000000","117126.43000000","428.47629000","47976","-0.17785809%","15-07-2025 03:00:00","263"
"BTCUSDT","117139.01000000","117455.75000000","117090.78000000","117335.12000000","236.55754000","28686","0.16741647%","15-07-2025 02:45:00","264"
"BTCUSDT","117514.54000000","117520.00000000","116962.97000000","117139.01000000","340.05394000","44070","-0.31956046%","15-07-2025 02:30:00","265"
"BTCUSDT","117658.01000000","117658.01000000","117362.65000000","117514.54000000","233.65917000","23605","-0.12193815%","15-07-2025 02:15:00","266"
"BTCUSDT","117480.48000000","117765.40000000","117459.34000000","117658.01000000","350.98454000","23608","0.15111447%","15-07-2025 02:00:00","267"
"BTCUSDT","117475.41000000","117491.79000000","117321.13000000","117480.48000000","137.44792000","17994","0.00431580%","15-07-2025 01:45:00","268"
"BTCUSDT","117268.80000000","117511.33000000","116947.98000000","117475.41000000","246.98157000","35602","0.17618497%","15-07-2025 01:30:00","269"
"BTCUSDT","116984.16000000","117393.50000000","116971.70000000","117268.79000000","583.93356000","58193","0.24330644%","15-07-2025 01:15:00","270"
"BTCUSDT","117148.46000000","117208.00000000","116250.00000000","116984.15000000","885.62687000","84349","-0.14025793%","15-07-2025 01:00:00","271"
"BTCUSDT","117267.51000000","117539.44000000","117120.22000000","117148.47000000","314.65978000","38875","-0.10151149%","15-07-2025 00:45:00","272"
"BTCUSDT","117457.51000000","117457.51000000","116840.01000000","117267.50000000","583.58757000","74081","-0.16176914%","15-07-2025 00:30:00","273"
"BTCUSDT","117577.39000000","117577.40000000","117100.00000000","117457.50000000","488.26352000","68628","-0.10196688%","15-07-2025 00:15:00","274"
"BTCUSDT","118251.04000000","118251.04000000","117226.96000000","117577.39000000","979.19715000","114349","-0.56967786%","15-07-2025 00:00:00","275"
"BTCUSDT","118245.42000000","118434.63000000","118173.23000000","118251.05000000","452.66335000","43994","0.00476128%","14-07-2025 23:45:00","276"
"BTCUSDT","117898.01000000","118283.76000000","117868.12000000","118245.42000000","393.06269000","57268","0.29466994%","14-07-2025 23:30:00","277"
"BTCUSDT","118252.37000000","118280.00000000","117827.46000000","117898.01000000","515.74295000","76162","-0.29966418%","14-07-2025 23:15:00","278"
"BTCUSDT","118431.71000000","118855.56000000","118142.00000000","118252.37000000","469.27082000","87757","-0.15142904%","14-07-2025 23:00:00","279"
"BTCUSDT","119278.38000000","119432.35000000","118352.09000000","118431.71000000","813.93755000","88343","-0.70982688%","14-07-2025 22:45:00","280"
"BTCUSDT","119040.00000000","119462.37000000","119002.57000000","119278.38000000","264.25880000","37848","0.20025202%","14-07-2025 22:30:00","281"
"BTCUSDT","119199.99000000","119400.70000000","118760.01000000","119040.00000000","512.82861000","57456","-0.13421981%","14-07-2025 22:15:00","282"
"BTCUSDT","119497.93000000","119537.22000000","119161.93000000","119199.99000000","189.18698000","29585","-0.24932649%","14-07-2025 22:00:00","283"
"BTCUSDT","119401.88000000","119580.08000000","119327.54000000","119497.92000000","159.25588000","22817","0.08043424%","14-07-2025 21:45:00","284"
"BTCUSDT","119880.75000000","119880.75000000","119110.00000000","119401.88000000","235.22606000","38576","-0.39945529%","14-07-2025 21:30:00","285"
"BTCUSDT","119627.47000000","119940.83000000","119563.24000000","119880.75000000","138.29611000","17902","0.21172395%","14-07-2025 21:15:00","286"
"BTCUSDT","119841.17000000","119850.77000000","119620.00000000","119627.47000000","113.96390000","21327","-0.17831935%","14-07-2025 21:00:00","287"
"BTCUSDT","119843.59000000","119871.19000000","119766.05000000","119841.18000000","74.09093000","11258","-0.00201095%","14-07-2025 20:45:00","288"
"BTCUSDT","119806.65000000","119973.92000000","119802.74000000","119843.59000000","66.67303000","10792","0.03083301%","14-07-2025 20:30:00","289"
"BTCUSDT","119961.93000000","119961.93000000","119784.99000000","119806.65000000","85.73860000","9676","-0.12944107%","14-07-2025 20:15:00","290"
"BTCUSDT","120057.01000000","120057.01000000","119883.34000000","119961.92000000","47.96477000","9094","-0.07920404%","14-07-2025 20:00:00","291"
"BTCUSDT","120145.04000000","120169.30000000","120027.22000000","120057.01000000","101.92383000","11917","-0.07326977%","14-07-2025 19:45:00","292"
"BTCUSDT","120288.35000000","120296.79000000","120023.03000000","120145.03000000","57.51913000","14104","-0.11914703%","14-07-2025 19:30:00","293"
"BTCUSDT","120201.31000000","120300.00000000","120105.79000000","120288.35000000","70.06909000","13961","0.07241186%","14-07-2025 19:15:00","294"
"BTCUSDT","120034.97000000","120260.53000000","119924.00000000","120201.31000000","68.03912000","18468","0.13857628%","14-07-2025 19:00:00","295"
"BTCUSDT","120000.01000000","120244.50000000","120000.01000000","120034.98000000","66.34058000","16970","0.02914166%","14-07-2025 18:45:00","296"
"BTCUSDT","119983.70000000","120094.99000000","119944.43000000","120000.00000000","62.42650000","15462","0.01358518%","14-07-2025 18:30:00","297"
"BTCUSDT","119845.42000000","120128.01000000","119827.34000000","119983.69000000","60.37907000","21336","0.11537362%","14-07-2025 18:15:00","298"
"BTCUSDT","120167.06000000","120192.63000000","119845.42000000","119845.42000000","101.18519000","18946","-0.26766071%","14-07-2025 18:00:00","299"
"BTCUSDT","120243.97000000","120447.00000000","120162.67000000","120167.07000000","157.71774000","22109","-0.06395331%","14-07-2025 17:45:00","300"
"BTCUSDT","119981.53000000","120244.27000000","119926.21000000","120243.98000000","142.32235000","25957","0.21874200%","14-07-2025 17:30:00","301"
"BTCUSDT","119729.24000000","119990.50000000","119522.72000000","119981.53000000","119.75798000","41236","0.21071711%","14-07-2025 17:15:00","302"
"BTCUSDT","119939.42000000","119939.42000000","119634.28000000","119728.42000000","132.57511000","30632","-0.17592214%","14-07-2025 17:00:00","303"
"BTCUSDT","119812.04000000","120069.11000000","119673.15000000","119939.41000000","216.39732000","39324","0.10630818%","14-07-2025 16:45:00","304"
"BTCUSDT","119780.01000000","120089.39000000","119718.48000000","119812.03000000","220.27293000","38140","0.02673234%","14-07-2025 16:30:00","305"
"BTCUSDT","119797.80000000","119890.75000000","119680.00000000","119780.00000000","121.89504000","22959","-0.01485837%","14-07-2025 16:15:00","306"
"BTCUSDT","119644.93000000","120103.31000000","119610.92000000","119797.80000000","139.88813000","32661","0.12776973%","14-07-2025 16:00:00","307"
"BTCUSDT","119876.32000000","119876.32000000","119632.00000000","119644.94000000","275.62620000","34447","-0.19301560%","14-07-2025 15:45:00","308"
"BTCUSDT","120131.49000000","120192.73000000","119853.12000000","119876.31000000","253.66466000","28374","-0.21241724%","14-07-2025 15:30:00","309"
"BTCUSDT","119797.85000000","120186.78000000","119776.00000000","120131.49000000","130.86698000","34512","0.27850249%","14-07-2025 15:15:00","310"
"BTCUSDT","119896.42000000","120106.00000000","119740.00000000","119797.85000000","152.22407000","29996","-0.08221263%","14-07-2025 15:00:00","311"
"BTCUSDT","119926.55000000","120023.20000000","119769.40000000","119896.42000000","389.10184000","35263","-0.02512371%","14-07-2025 14:45:00","312"
"BTCUSDT","120163.68000000","120265.55000000","119868.68000000","119926.54000000","291.42753000","37392","-0.19734748%","14-07-2025 14:30:00","313"
"BTCUSDT","120500.34000000","120504.64000000","120075.00000000","120163.68000000","249.66897000","38035","-0.27938510%","14-07-2025 14:15:00","314"
"BTCUSDT","120268.88000000","120526.03000000","120206.39000000","120500.35000000","243.16570000","35808","0.19246043%","14-07-2025 14:00:00","315"
"BTCUSDT","119800.00000000","120299.58000000","119683.38000000","120268.87000000","235.74296000","41438","0.39137730%","14-07-2025 13:45:00","316"
"BTCUSDT","120033.09000000","120033.09000000","119726.89000000","119800.00000000","220.75466000","46602","-0.19418812%","14-07-2025 13:30:00","317"
"BTCUSDT","119390.27000000","120055.11000000","119202.00000000","120033.09000000","542.68830000","82462","0.53841909%","14-07-2025 13:15:00","318"
"BTCUSDT","119878.22000000","119899.93000000","119350.00000000","119390.27000000","443.85967000","78288","-0.40703808%","14-07-2025 13:00:00","319"
"BTCUSDT","120126.41000000","120139.67000000","119611.70000000","119878.23000000","766.53474000","110797","-0.20659903%","14-07-2025 12:45:00","320"
"BTCUSDT","120397.31000000","120413.57000000","120080.71000000","120126.41000000","460.78704000","64509","-0.22500503%","14-07-2025 12:30:00","321"
"BTCUSDT","120720.02000000","120751.11000000","120337.75000000","120397.31000000","394.04163000","58558","-0.26732103%","14-07-2025 12:15:00","322"
"BTCUSDT","121158.88000000","121176.26000000","120446.25000000","120720.02000000","487.83678000","69405","-0.36221860%","14-07-2025 12:00:00","323"
"BTCUSDT","120901.86000000","121194.00000000","120600.00000000","121158.89000000","538.81925000","81707","0.21259392%","14-07-2025 11:45:00","324"
"BTCUSDT","121476.01000000","121502.21000000","120704.00000000","120901.86000000","882.63774000","124180","-0.47264476%","14-07-2025 11:30:00","325"
"BTCUSDT","121787.73000000","121990.42000000","121150.00000000","121476.00000000","231.80419000","67926","-0.25596175%","14-07-2025 11:15:00","326"
"BTCUSDT","121710.64000000","121904.52000000","121515.25000000","121787.73000000","202.68009000","63454","0.06333875%","14-07-2025 11:00:00","327"
"BTCUSDT","121811.68000000","122120.00000000","121583.24000000","121710.64000000","370.12202000","91213","-0.08294771%","14-07-2025 10:45:00","328"
"BTCUSDT","121720.00000000","121854.77000000","121188.00000000","121811.67000000","350.86799000","99522","0.07531219%","14-07-2025 10:30:00","329"
"BTCUSDT","121902.35000000","121902.35000000","121605.29000000","121720.01000000","211.39822000","35431","-0.14957874%","14-07-2025 10:15:00","330"
"BTCUSDT","121918.01000000","121965.41000000","121811.87000000","121902.34000000","219.46202000","32476","-0.01285290%","14-07-2025 10:00:00","331"
"BTCUSDT","121878.95000000","121932.82000000","121800.00000000","121918.00000000","261.83212000","35464","0.03203999%","14-07-2025 09:45:00","332"
"BTCUSDT","121787.34000000","121945.63000000","121666.00000000","121878.95000000","242.32857000","53849","0.07522128%","14-07-2025 09:30:00","333"
"BTCUSDT","121792.00000000","121881.45000000","121681.10000000","121787.33000000","266.79910000","44421","-0.00383441%","14-07-2025 09:15:00","334"
"BTCUSDT","121467.23000000","121850.00000000","121400.01000000","121791.99000000","159.76102000","33171","0.26736429%","14-07-2025 09:00:00","335"
"BTCUSDT","121599.04000000","121694.64000000","121467.23000000","121467.24000000","141.14516000","25116","-0.10838901%","14-07-2025 08:45:00","336"
"BTCUSDT","121530.53000000","121652.94000000","121355.55000000","121599.04000000","195.22662000","29866","0.05637267%","14-07-2025 08:30:00","337"
"BTCUSDT","121693.43000000","121724.59000000","121356.00000000","121530.53000000","285.09041000","45300","-0.13386097%","14-07-2025 08:15:00","338"
"BTCUSDT","121905.48000000","121905.48000000","121693.42000000","121693.42000000","134.53052000","23885","-0.17395444%","14-07-2025 08:00:00","339"
"BTCUSDT","122043.83000000","122076.36000000","121895.98000000","121905.48000000","100.88211000","15685","-0.11336091%","14-07-2025 07:45:00","340"
"BTCUSDT","121927.74000000","122130.65000000","121852.74000000","122043.83000000","196.06803000","29906","0.09521213%","14-07-2025 07:30:00","341"
"BTCUSDT","121797.75000000","121984.00000000","121751.35000000","121927.74000000","150.61300000","23588","0.10672611%","14-07-2025 07:15:00","342"
"BTCUSDT","121973.74000000","121973.75000000","121628.47000000","121797.75000000","295.33391000","51436","-0.14428516%","14-07-2025 07:00:00","343"
"BTCUSDT","122000.00000000","122147.04000000","121922.70000000","121973.74000000","267.57360000","37859","-0.02152459%","14-07-2025 06:45:00","344"
"BTCUSDT","122013.34000000","122200.00000000","121888.44000000","122000.01000000","248.95507000","35643","-0.01092503%","14-07-2025 06:30:00","345"
"BTCUSDT","122247.64000000","122288.00000000","121909.00000000","122013.34000000","247.97286000","35294","-0.19166014%","14-07-2025 06:15:00","346"
"BTCUSDT","122578.01000000","122582.97000000","122200.00000000","122247.64000000","164.92204000","31411","-0.26951816%","14-07-2025 06:00:00","347"
"BTCUSDT","122661.17000000","122703.86000000","122514.26000000","122578.00000000","161.13160000","27576","-0.06780467%","14-07-2025 05:45:00","348"
"BTCUSDT","122432.00000000","122671.44000000","122431.99000000","122661.17000000","181.48210000","25227","0.18718146%","14-07-2025 05:30:00","349"
"BTCUSDT","122400.00000000","122511.02000000","122300.00000000","122431.99000000","232.09369000","34100","0.02613562%","14-07-2025 05:15:00","350"
"BTCUSDT","122736.04000000","122769.19000000","122341.00000000","122400.00000000","276.31455000","31796","-0.27379081%","14-07-2025 05:00:00","351"
"BTCUSDT","122846.01000000","122950.97000000","122672.00000000","122736.04000000","393.99131000","50960","-0.08951858%","14-07-2025 04:45:00","352"
"BTCUSDT","122315.66000000","123218.00000000","122315.66000000","122846.00000000","848.22748200","98201","0.43358308%","14-07-2025 04:30:00","353"
"BTCUSDT","122230.55000000","122467.73000000","122230.55000000","122315.66000000","223.56414000","27374","0.06963071%","14-07-2025 04:15:00","354"
"BTCUSDT","122130.99000000","122440.86000000","122100.00000000","122230.56000000","320.79612000","35881","0.08152722%","14-07-2025 04:00:00","355"
"BTCUSDT","122140.34000000","122181.80000000","122058.40000000","122130.99000000","237.08205000","22461","-0.00765513%","14-07-2025 03:45:00","356"
"BTCUSDT","122438.83000000","122438.83000000","122076.00000000","122140.34000000","240.78835000","39111","-0.24378704%","14-07-2025 03:30:00","357"
"BTCUSDT","122131.03000000","122445.51000000","122116.33000000","122438.83000000","252.75844000","33867","0.25202440%","14-07-2025 03:15:00","358"
"BTCUSDT","122461.99000000","122465.30000000","122017.81000000","122131.03000000","416.23033000","51530","-0.27025528%","14-07-2025 03:00:00","359"
"BTCUSDT","122311.07000000","122499.99000000","121901.88000000","122461.99000000","576.85860000","72342","0.12339030%","14-07-2025 02:45:00","360"
"BTCUSDT","122330.46000000","122464.53000000","122125.00000000","122311.07000000","535.02508000","73306","-0.01585051%","14-07-2025 02:30:00","361"
"BTCUSDT","121463.49000000","122666.00000000","121364.00000000","122330.47000000","1363.30174900","142282","0.71377827%","14-07-2025 02:15:00","362"
"BTCUSDT","121400.00000000","121463.49000000","121129.00000000","121463.49000000","229.31326000","35753","0.05229819%","14-07-2025 02:00:00","363"
"BTCUSDT","121220.70000000","121438.27000000","121178.86000000","121400.00000000","283.23224000","38373","0.14791203%","14-07-2025 01:45:00","364"
"BTCUSDT","120957.46000000","121271.47000000","120851.95000000","121220.70000000","326.91074000","50357","0.21763023%","14-07-2025 01:30:00","365"
"BTCUSDT","120825.73000000","121096.25000000","120825.72000000","120957.46000000","357.09050000","40330","0.10902479%","14-07-2025 01:15:00","366"
"BTCUSDT","120750.25000000","120858.92000000","120557.63000000","120825.73000000","376.62983000","54346","0.06250919%","14-07-2025 01:00:00","367"
"BTCUSDT","121169.58000000","121214.57000000","120657.39000000","120750.24000000","683.81207000","112432","-0.34607696%","14-07-2025 00:45:00","368"
"BTCUSDT","119925.48000000","121492.48000000","119822.28000000","121169.58000000","2219.78770600","145304","1.03739422%","14-07-2025 00:30:00","369"
"BTCUSDT","119872.13000000","119964.02000000","119791.11000000","119925.49000000","137.99496000","26831","0.04451410%","14-07-2025 00:15:00","370"
"BTCUSDT","119647.88000000","119946.70000000","119592.70000000","119872.13000000","177.87412000","25472","0.18742497%","14-07-2025 00:00:00","371"
"BTCUSDT","119746.11000000","119999.00000000","119480.00000000","119647.88000000","309.60965000","51796","-0.08203189%","13-07-2025 23:45:00","372"
"BTCUSDT","119834.52000000","119966.00000000","119644.18000000","119746.12000000","389.29698000","45589","-0.07376839%","13-07-2025 23:30:00","373"
"BTCUSDT","119170.61000000","119900.00000000","119106.19000000","119834.51000000","542.69654000","57953","0.55710045%","13-07-2025 23:15:00","374"
"BTCUSDT","119100.58000000","119197.99000000","118969.56000000","119170.61000000","69.49098000","17873","0.05879904%","13-07-2025 23:00:00","375"
"BTCUSDT","119180.50000000","119180.51000000","119003.00000000","119100.58000000","75.57675000","19500","-0.06705795%","13-07-2025 22:45:00","376"
"BTCUSDT","118930.79000000","119238.10000000","118905.18000000","119180.50000000","97.01701000","27091","0.20996245%","13-07-2025 22:30:00","377"
"BTCUSDT","118975.38000000","119045.96000000","118911.57000000","118930.80000000","56.13166000","20603","-0.03746994%","13-07-2025 22:15:00","378"
"BTCUSDT","119061.40000000","119172.00000000","118941.94000000","118975.38000000","120.62665000","27642","-0.07224844%","13-07-2025 22:00:00","379"
"BTCUSDT","119380.00000000","119422.85000000","119053.21000000","119061.40000000","129.05574000","22444","-0.26687887%","13-07-2025 21:45:00","380"
"BTCUSDT","119174.45000000","119400.00000000","119050.01000000","119380.00000000","117.83656000","28942","0.17247825%","13-07-2025 21:30:00","381"
"BTCUSDT","119132.00000000","119470.54000000","119000.99000000","119174.82000000","215.17302000","41005","0.03594332%","13-07-2025 21:15:00","382"
"BTCUSDT","119086.65000000","119132.00000000","118916.17000000","119132.00000000","76.55249000","21792","0.03808151%","13-07-2025 21:00:00","383"
"BTCUSDT","118698.72000000","119198.00000000","118694.69000000","119086.64000000","164.87434000","29759","0.32681060%","13-07-2025 20:45:00","384"
"BTCUSDT","118648.45000000","118787.42000000","118646.62000000","118698.73000000","49.73880000","11904","0.04237729%","13-07-2025 20:30:00","385"
"BTCUSDT","118566.37000000","118757.26000000","118566.37000000","118648.45000000","67.11827000","19849","0.06922705%","13-07-2025 20:15:00","386"
"BTCUSDT","118520.01000000","118639.43000000","118386.55000000","118566.37000000","82.65414000","22507","0.03911576%","13-07-2025 20:00:00","387"
"BTCUSDT","118763.36000000","118774.64000000","118520.00000000","118520.01000000","48.61176000","10334","-0.20490326%","13-07-2025 19:45:00","388"
"BTCUSDT","118424.51000000","118771.84000000","118424.50000000","118763.36000000","121.45154000","20957","0.28613165%","13-07-2025 19:30:00","389"
"BTCUSDT","118408.96000000","118524.71000000","118291.48000000","118424.50000000","170.20547000","29713","0.01312401%","13-07-2025 19:15:00","390"
"BTCUSDT","118648.86000000","118648.86000000","118243.68000000","118408.96000000","244.44664000","39467","-0.20219326%","13-07-2025 19:00:00","391"
"BTCUSDT","118708.51000000","118861.88000000","118546.32000000","118648.87000000","134.96999000","32586","-0.05024071%","13-07-2025 18:45:00","392"
"BTCUSDT","118935.26000000","118941.42000000","118500.01000000","118708.51000000","156.32714000","36143","-0.19064994%","13-07-2025 18:30:00","393"
"BTCUSDT","118894.45000000","119000.62000000","118887.57000000","118935.27000000","56.41091000","14897","0.03433297%","13-07-2025 18:15:00","394"
"BTCUSDT","119083.60000000","119083.60000000","118860.60000000","118894.45000000","73.36795000","15921","-0.15883799%","13-07-2025 18:00:00","395"
"BTCUSDT","119060.00000000","119169.55000000","119004.00000000","119083.60000000","60.33113000","13799","0.01982194%","13-07-2025 17:45:00","396"
"BTCUSDT","119280.00000000","119367.37000000","119060.00000000","119060.00000000","81.13626000","19047","-0.18443997%","13-07-2025 17:30:00","397"
"BTCUSDT","118959.99000000","119280.00000000","118959.99000000","119280.00000000","64.63035000","16261","0.26900641%","13-07-2025 17:15:00","398"
"BTCUSDT","118961.09000000","118969.99000000","118826.00000000","118960.00000000","84.17214000","29589","-0.00091627%","13-07-2025 17:00:00","399"
