"Par","Precio de Apertura","Precio Máximo","Precio Mínimo","Precio de Cierre","Volumen","Número de Operaciones","Variación Porcentual","Timestamp","Orden"
"BTCUSDT","119828.56000000","119880.13000000","119793.88000000","119807.02000000","61.64108000","5326","-0.01797568%","17-07-2025 16:10:00","53"
"BTCUSDT","119761.74000000","119831.51000000","119719.82000000","119828.56000000","80.60031000","5564","0.05579411%","17-07-2025 16:05:00","54"
"BTCUSDT","119580.00000000","119761.74000000","119580.00000000","119761.73000000","45.15833000","5242","0.15197357%","17-07-2025 16:00:00","55"
"BTCUSDT","119587.99000000","119629.87000000","119480.00000000","119580.00000000","32.36782000","5511","-0.00668127%","17-07-2025 15:55:00","56"
"BTCUSDT","119538.94000000","119619.50000000","119536.91000000","119587.99000000","27.83272000","4492","0.04103265%","17-07-2025 15:50:00","57"
"BTCUSDT","119676.80000000","119700.00000000","119521.42000000","119538.93000000","41.44263000","5274","-0.11520194%","17-07-2025 15:45:00","58"
"BTCUSDT","119767.74000000","119768.13000000","119676.79000000","119676.79000000","52.45987000","6211","-0.07593865%","17-07-2025 15:40:00","59"
"BTCUSDT","119720.39000000","119780.67000000","119676.79000000","119767.74000000","37.31265000","4390","0.03955049%","17-07-2025 15:35:00","60"
"BTCUSDT","119685.50000000","119762.48000000","119637.60000000","119720.40000000","59.82279000","6516","0.02915976%","17-07-2025 15:30:00","61"
"BTCUSDT","119561.90000000","119735.67000000","119400.00000000","119685.50000000","88.24320000","9664","0.10337741%","17-07-2025 15:25:00","62"
"BTCUSDT","119392.88000000","119735.67000000","119392.88000000","119561.91000000","194.06757000","15861","0.14157461%","17-07-2025 15:20:00","63"
"BTCUSDT","119211.95000000","119392.89000000","119211.94000000","119392.89000000","25.76921000","3526","0.15178009%","17-07-2025 15:15:00","64"
"BTCUSDT","119399.99000000","119400.00000000","119211.94000000","119211.95000000","28.29436000","3981","-0.15748745%","17-07-2025 15:10:00","65"
"BTCUSDT","119360.00000000","119400.00000000","119274.29000000","119400.00000000","39.15607000","5503","0.03351206%","17-07-2025 15:05:00","66"
"BTCUSDT","119261.51000000","119377.41000000","119215.48000000","119359.99000000","62.38295000","8691","0.08257484%","17-07-2025 15:00:00","67"
"BTCUSDT","119035.45000000","119328.89000000","119035.45000000","119261.50000000","116.23515000","10121","0.18990141%","17-07-2025 14:55:00","68"
"BTCUSDT","119059.99000000","119139.00000000","118959.65000000","119035.45000000","74.21668000","8776","-0.02061146%","17-07-2025 14:50:00","69"
"BTCUSDT","118656.18000000","119071.00000000","118601.48000000","119059.99000000","89.15746000","9166","0.34031940%","17-07-2025 14:45:00","70"
"BTCUSDT","118543.28000000","118669.34000000","118500.00000000","118656.18000000","29.03192000","5183","0.09523948%","17-07-2025 14:40:00","71"
"BTCUSDT","118746.54000000","118765.25000000","118543.28000000","118543.29000000","27.67262000","5603","-0.17116288%","17-07-2025 14:35:00","72"
"BTCUSDT","118706.39000000","118772.90000000","118664.00000000","118746.53000000","16.03819000","3690","0.03381452%","17-07-2025 14:30:00","73"
"BTCUSDT","118725.33000000","118749.34000000","118634.24000000","118706.40000000","34.15569000","4423","-0.01594437%","17-07-2025 14:25:00","74"
"BTCUSDT","118781.45000000","118781.45000000","118672.81000000","118725.33000000","21.30017000","5539","-0.04724643%","17-07-2025 14:20:00","75"
"BTCUSDT","118905.00000000","118920.00000000","118781.44000000","118781.45000000","31.78637000","5037","-0.10390648%","17-07-2025 14:15:00","76"
"BTCUSDT","118927.99000000","118947.55000000","118875.15000000","118904.99000000","23.76029000","4419","-0.01933943%","17-07-2025 14:10:00","77"
"BTCUSDT","118745.98000000","118928.00000000","118728.40000000","118928.00000000","36.72101000","6364","0.15328519%","17-07-2025 14:05:00","78"
"BTCUSDT","118558.61000000","118778.08000000","118544.14000000","118745.98000000","55.54837000","7293","0.15803998%","17-07-2025 14:00:00","79"
"BTCUSDT","118456.04000000","118558.61000000","118380.32000000","118558.61000000","44.80211000","5483","0.08658908%","17-07-2025 13:55:00","80"
"BTCUSDT","118443.89000000","118573.28000000","118410.08000000","118456.05000000","35.30142000","6405","0.01026646%","17-07-2025 13:50:00","81"
"BTCUSDT","118453.41000000","118510.13000000","118400.00000000","118443.89000000","33.67061000","6311","-0.00803692%","17-07-2025 13:45:00","82"
"BTCUSDT","118453.64000000","118610.00000000","118369.00000000","118453.41000000","55.75314000","9893","-0.00019417%","17-07-2025 13:40:00","83"
"BTCUSDT","118445.13000000","118500.00000000","118368.85000000","118453.64000000","51.69841000","7335","0.00718476%","17-07-2025 13:35:00","84"
"BTCUSDT","118559.99000000","118560.00000000","118333.60000000","118445.25000000","87.24696000","12646","-0.09677801%","17-07-2025 13:30:00","85"
"BTCUSDT","118660.28000000","118738.85000000","118518.24000000","118559.99000000","61.67678000","10343","-0.08451859%","17-07-2025 13:25:00","86"
"BTCUSDT","118610.02000000","118759.62000000","118566.19000000","118660.29000000","35.93503000","8263","0.04238259%","17-07-2025 13:20:00","87"
"BTCUSDT","118658.86000000","118680.00000000","118514.21000000","118610.01000000","45.82215000","9266","-0.04116844%","17-07-2025 13:15:00","88"
"BTCUSDT","118690.86000000","118698.00000000","118501.87000000","118658.85000000","35.96445000","7654","-0.02696922%","17-07-2025 13:10:00","89"
"BTCUSDT","118826.83000000","118836.98000000","118674.18000000","118690.87000000","35.53802000","7221","-0.11441860%","17-07-2025 13:05:00","90"
"BTCUSDT","118881.99000000","118954.66000000","118768.98000000","118826.82000000","27.27711000","6775","-0.04640737%","17-07-2025 13:00:00","91"
"BTCUSDT","118970.18000000","118987.90000000","118862.00000000","118881.99000000","25.98964000","6345","-0.07412782%","17-07-2025 12:55:00","92"
"BTCUSDT","118906.36000000","118999.99000000","118774.44000000","118970.18000000","63.52314000","7932","0.05367249%","17-07-2025 12:50:00","93"
"BTCUSDT","119073.45000000","119073.46000000","118848.61000000","118906.37000000","63.18538000","8037","-0.14031675%","17-07-2025 12:45:00","94"
"BTCUSDT","118765.70000000","119073.46000000","118765.70000000","119073.45000000","108.86684000","12793","0.25912364%","17-07-2025 12:40:00","95"
"BTCUSDT","118623.68000000","118765.71000000","118593.20000000","118765.71000000","32.94344000","5895","0.11973157%","17-07-2025 12:35:00","96"
"BTCUSDT","118513.83000000","118648.00000000","118513.82000000","118623.68000000","31.92073000","5905","0.09268960%","17-07-2025 12:30:00","97"
"BTCUSDT","118600.01000000","118658.87000000","118478.65000000","118513.83000000","24.86220000","4494","-0.07266441%","17-07-2025 12:25:00","98"
"BTCUSDT","118524.59000000","118630.00000000","118397.25000000","118600.01000000","34.29066000","6655","0.06363237%","17-07-2025 12:20:00","99"
"BTCUSDT","118440.76000000","118586.84000000","118334.34000000","118524.59000000","60.00211000","9482","0.07077800%","17-07-2025 12:15:00","100"
"BTCUSDT","118511.05000000","118555.52000000","118440.75000000","118440.76000000","40.57120000","8423","-0.05931093%","17-07-2025 12:10:00","101"
"BTCUSDT","118659.32000000","118792.00000000","118467.97000000","118511.04000000","51.34228000","10980","-0.12496279%","17-07-2025 12:05:00","102"
"BTCUSDT","118770.94000000","118879.00000000","118659.32000000","118659.33000000","55.00092000","9209","-0.09397080%","17-07-2025 12:00:00","103"
"BTCUSDT","118761.23000000","118780.00000000","118673.10000000","118770.94000000","21.44384000","4175","0.00817607%","17-07-2025 11:55:00","104"
"BTCUSDT","118685.50000000","118804.83000000","118670.19000000","118761.23000000","38.99120000","5900","0.06380729%","17-07-2025 11:50:00","105"
"BTCUSDT","118555.43000000","118690.01000000","118555.43000000","118685.50000000","34.98367000","7995","0.10971239%","17-07-2025 11:45:00","106"
"BTCUSDT","118694.54000000","118709.29000000","118500.00000000","118555.44000000","48.40452000","8074","-0.11719157%","17-07-2025 11:40:00","107"
"BTCUSDT","118815.79000000","118815.79000000","118580.00000000","118694.55000000","37.07172000","7992","-0.10204031%","17-07-2025 11:35:00","108"
"BTCUSDT","118693.09000000","118834.20000000","118632.53000000","118815.79000000","62.81810000","10937","0.10337586%","17-07-2025 11:30:00","109"
"BTCUSDT","118494.01000000","118700.00000000","118494.00000000","118693.09000000","99.36930000","9453","0.16800849%","17-07-2025 11:25:00","110"
"BTCUSDT","118368.85000000","118592.39000000","118321.53000000","118494.01000000","66.43113000","11535","0.10573728%","17-07-2025 11:20:00","111"
"BTCUSDT","118467.98000000","118500.00000000","118300.00000000","118368.84000000","63.97959000","12875","-0.08368506%","17-07-2025 11:15:00","112"
"BTCUSDT","118336.70000000","118490.71000000","118237.73000000","118467.97000000","60.77477000","11325","0.11092924%","17-07-2025 11:10:00","113"
"BTCUSDT","118345.96000000","118391.84000000","118141.47000000","118336.70000000","78.51543000","11776","-0.00782452%","17-07-2025 11:05:00","114"
"BTCUSDT","118281.99000000","118488.00000000","118270.06000000","118345.96000000","82.50598000","12148","0.05408262%","17-07-2025 11:00:00","115"
"BTCUSDT","118346.10000000","118446.19000000","118195.83000000","118281.99000000","79.49196000","11526","-0.05417162%","17-07-2025 10:55:00","116"
"BTCUSDT","117902.00000000","118346.10000000","117902.00000000","118346.09000000","108.03651000","17845","0.37666028%","17-07-2025 10:50:00","117"
"BTCUSDT","117640.23000000","117926.70000000","117520.60000000","117902.00000000","111.92908000","23518","0.22251742%","17-07-2025 10:45:00","118"
"BTCUSDT","117887.78000000","117964.88000000","117622.80000000","117640.23000000","75.42197000","19320","-0.20998784%","17-07-2025 10:40:00","119"
"BTCUSDT","117631.39000000","118029.70000000","117609.25000000","117887.77000000","82.96363000","16374","0.21795203%","17-07-2025 10:35:00","120"
"BTCUSDT","117903.99000000","117904.00000000","117592.15000000","117631.39000000","85.29193000","15909","-0.23120507%","17-07-2025 10:30:00","121"
"BTCUSDT","117760.02000000","117922.92000000","117760.02000000","117904.00000000","46.17593000","7901","0.12226560%","17-07-2025 10:25:00","122"
"BTCUSDT","117772.88000000","117846.46000000","117759.82000000","117760.01000000","54.52112000","7447","-0.01092781%","17-07-2025 10:20:00","123"
"BTCUSDT","117847.97000000","117847.98000000","117660.00000000","117772.87000000","44.48907000","7438","-0.06372617%","17-07-2025 10:15:00","124"
"BTCUSDT","117758.81000000","117856.79000000","117751.42000000","117847.98000000","58.84017000","7568","0.07572257%","17-07-2025 10:10:00","125"
"BTCUSDT","117954.28000000","118018.40000000","117722.58000000","117758.81000000","51.52853000","7542","-0.16571675%","17-07-2025 10:05:00","126"
"BTCUSDT","117867.08000000","117993.31000000","117831.32000000","117954.27000000","47.38225000","8155","0.07397316%","17-07-2025 10:00:00","127"
"BTCUSDT","118050.60000000","118060.98000000","117867.07000000","117867.08000000","33.02939000","5142","-0.15545876%","17-07-2025 09:55:00","128"
"BTCUSDT","118177.62000000","118177.62000000","117921.05000000","118050.61000000","70.27985000","9158","-0.10747382%","17-07-2025 09:50:00","129"
"BTCUSDT","117978.00000000","118183.74000000","117940.70000000","118177.61000000","69.06867000","9179","0.16919256%","17-07-2025 09:45:00","130"
"BTCUSDT","117704.15000000","117978.86000000","117639.41000000","117977.99000000","85.54401000","11054","0.23265110%","17-07-2025 09:40:00","131"
"BTCUSDT","117683.08000000","117796.07000000","117645.28000000","117704.16000000","69.56985000","10269","0.01791252%","17-07-2025 09:35:00","132"
"BTCUSDT","117472.17000000","117793.78000000","117453.57000000","117682.77000000","170.00590000","22025","0.17927650%","17-07-2025 09:30:00","133"
"BTCUSDT","117654.62000000","117700.00000000","117471.67000000","117472.17000000","113.72483000","11098","-0.15507253%","17-07-2025 09:25:00","134"
"BTCUSDT","117816.06000000","117816.06000000","117604.01000000","117654.62000000","152.18317000","9350","-0.13702716%","17-07-2025 09:20:00","135"
"BTCUSDT","117817.22000000","117854.12000000","117794.38000000","117816.06000000","56.12888000","5401","-0.00098458%","17-07-2025 09:15:00","136"
"BTCUSDT","117762.06000000","117891.12000000","117762.06000000","117817.21000000","59.12950000","8304","0.04683172%","17-07-2025 09:10:00","137"
"BTCUSDT","118000.01000000","118000.01000000","117756.76000000","117762.07000000","81.55776000","10425","-0.20164405%","17-07-2025 09:05:00","138"
"BTCUSDT","117995.00000000","118092.00000000","117983.20000000","118000.01000000","81.71308000","6578","0.00424594%","17-07-2025 09:00:00","139"
"BTCUSDT","118085.42000000","118085.43000000","117974.99000000","117995.00000000","98.44712000","8930","-0.07657169%","17-07-2025 08:55:00","140"
"BTCUSDT","118095.55000000","118097.70000000","118081.46000000","118085.43000000","27.63311000","3393","-0.00856933%","17-07-2025 08:50:00","141"
"BTCUSDT","118148.88000000","118159.50000000","118081.42000000","118095.55000000","36.62085000","4446","-0.04513796%","17-07-2025 08:45:00","142"
"BTCUSDT","118187.13000000","118187.13000000","118129.32000000","118148.87000000","37.20696000","4023","-0.03237239%","17-07-2025 08:40:00","143"
"BTCUSDT","118151.71000000","118213.66000000","118139.65000000","118187.14000000","26.03787000","3066","0.02998687%","17-07-2025 08:35:00","144"
"BTCUSDT","118173.30000000","118186.91000000","118121.31000000","118151.71000000","41.04245000","6368","-0.01826978%","17-07-2025 08:30:00","145"
"BTCUSDT","118235.88000000","118253.42000000","118152.00000000","118173.29000000","30.73934000","4193","-0.05293655%","17-07-2025 08:25:00","146"
"BTCUSDT","118238.02000000","118270.74000000","118194.45000000","118235.87000000","30.95668000","5851","-0.00181837%","17-07-2025 08:20:00","147"
"BTCUSDT","118241.78000000","118296.86000000","118180.00000000","118238.02000000","32.16145000","6147","-0.00317993%","17-07-2025 08:15:00","148"
"BTCUSDT","118259.11000000","118300.00000000","118241.41000000","118241.78000000","46.90850000","5472","-0.01465426%","17-07-2025 08:10:00","149"
"BTCUSDT","118231.84000000","118311.19000000","118222.08000000","118259.12000000","27.05731000","4743","0.02307331%","17-07-2025 08:05:00","150"
"BTCUSDT","118340.00000000","118398.82000000","118160.00000000","118231.84000000","53.51610000","9936","-0.09139767%","17-07-2025 08:00:00","151"
"BTCUSDT","118252.77000000","118458.76000000","118252.76000000","118340.01000000","53.42362000","6607","0.07377417%","17-07-2025 07:55:00","152"
"BTCUSDT","118289.65000000","118301.49000000","118241.24000000","118252.76000000","20.98252000","2717","-0.03118616%","17-07-2025 07:50:00","153"
"BTCUSDT","118299.48000000","118340.00000000","118243.42000000","118289.66000000","31.24429000","7495","-0.00830097%","17-07-2025 07:45:00","154"
"BTCUSDT","118491.23000000","118491.23000000","118299.47000000","118299.48000000","28.73958000","7270","-0.16182632%","17-07-2025 07:40:00","155"
"BTCUSDT","118497.10000000","118520.56000000","118412.69000000","118491.24000000","27.13671000","5706","-0.00494527%","17-07-2025 07:35:00","156"
"BTCUSDT","118563.30000000","118563.30000000","118475.91000000","118497.10000000","22.36039000","5862","-0.05583515%","17-07-2025 07:30:00","157"
"BTCUSDT","118632.10000000","118645.12000000","118530.00000000","118563.30000000","26.02708000","5625","-0.05799442%","17-07-2025 07:25:00","158"
"BTCUSDT","118651.42000000","118658.87000000","118565.80000000","118632.10000000","36.64512000","7275","-0.01628299%","17-07-2025 07:20:00","159"
"BTCUSDT","118632.94000000","118658.87000000","118545.45000000","118651.42000000","34.17264000","7418","0.01557746%","17-07-2025 07:15:00","160"
"BTCUSDT","118646.13000000","118658.20000000","118562.25000000","118632.94000000","24.40264000","4647","-0.01111709%","17-07-2025 07:10:00","161"
"BTCUSDT","118700.01000000","118700.01000000","118559.04000000","118646.13000000","48.90252000","11185","-0.04539174%","17-07-2025 07:05:00","162"
"BTCUSDT","118769.34000000","118869.73000000","118700.00000000","118700.01000000","48.65983000","8792","-0.05837365%","17-07-2025 07:00:00","163"
"BTCUSDT","118900.01000000","118900.01000000","118769.34000000","118769.34000000","58.82655000","5770","-0.10989907%","17-07-2025 06:55:00","164"
"BTCUSDT","118951.18000000","118985.04000000","118879.28000000","118900.00000000","27.61091000","5459","-0.04302605%","17-07-2025 06:50:00","165"
"BTCUSDT","118989.04000000","119012.95000000","118943.75000000","118951.18000000","54.18431000","6601","-0.03181806%","17-07-2025 06:45:00","166"
"BTCUSDT","118945.82000000","119066.43000000","118945.81000000","118989.04000000","25.00665000","6092","0.03633587%","17-07-2025 06:40:00","167"
"BTCUSDT","118928.01000000","118999.00000000","118882.00000000","118945.81000000","37.26083000","7846","0.01496704%","17-07-2025 06:35:00","168"
"BTCUSDT","119135.92000000","119192.00000000","118928.00000000","118928.02000000","69.38846000","10787","-0.17450656%","17-07-2025 06:30:00","169"
"BTCUSDT","118864.50000000","119160.18000000","118812.03000000","119135.92000000","120.31946000","14231","0.22834404%","17-07-2025 06:25:00","170"
"BTCUSDT","118590.19000000","118956.00000000","118590.19000000","118864.49000000","77.52007000","11493","0.23130075%","17-07-2025 06:20:00","171"
"BTCUSDT","118557.65000000","118631.24000000","118473.37000000","118590.19000000","81.26910000","9822","0.02744656%","17-07-2025 06:15:00","172"
"BTCUSDT","118586.83000000","118612.19000000","118493.68000000","118557.64000000","87.91568000","6467","-0.02461488%","17-07-2025 06:10:00","173"
"BTCUSDT","118407.60000000","118607.59000000","118407.59000000","118586.83000000","50.45128000","6350","0.15136697%","17-07-2025 06:05:00","174"
"BTCUSDT","118330.93000000","118440.54000000","118242.26000000","118407.59000000","44.25565000","8696","0.06478441%","17-07-2025 06:00:00","175"
"BTCUSDT","118302.28000000","118344.00000000","118231.99000000","118330.93000000","26.63052000","5113","0.02421762%","17-07-2025 05:55:00","176"
"BTCUSDT","118322.25000000","118350.00000000","118278.00000000","118302.28000000","32.16917000","4622","-0.01687764%","17-07-2025 05:50:00","177"
"BTCUSDT","118392.68000000","118424.28000000","118307.30000000","118322.26000000","21.89922000","4819","-0.05948003%","17-07-2025 05:45:00","178"
"BTCUSDT","118303.87000000","118420.00000000","118273.23000000","118392.67000000","25.75897000","5526","0.07506094%","17-07-2025 05:40:00","179"
"BTCUSDT","118307.03000000","118318.00000000","118129.13000000","118303.87000000","33.18277000","7547","-0.00267102%","17-07-2025 05:35:00","180"
"BTCUSDT","118263.00000000","118358.47000000","118222.21000000","118307.02000000","87.72294000","11182","0.03722212%","17-07-2025 05:30:00","181"
"BTCUSDT","118205.76000000","118268.28000000","118122.56000000","118262.99000000","25.38050000","6309","0.04841558%","17-07-2025 05:25:00","182"
"BTCUSDT","118226.10000000","118257.83000000","118198.00000000","118205.76000000","19.17238000","4612","-0.01720432%","17-07-2025 05:20:00","183"
"BTCUSDT","118133.29000000","118257.83000000","118109.65000000","118226.10000000","31.61712000","7104","0.07856380%","17-07-2025 05:15:00","184"
"BTCUSDT","118130.25000000","118176.69000000","118082.99000000","118133.28000000","38.27067000","5933","0.00256497%","17-07-2025 05:10:00","185"
"BTCUSDT","118184.00000000","118217.46000000","118118.74000000","118130.25000000","37.73638000","4422","-0.04547993%","17-07-2025 05:05:00","186"
"BTCUSDT","118311.75000000","118345.42000000","118166.98000000","118183.99000000","37.30889000","6047","-0.10798589%","17-07-2025 05:00:00","187"
"BTCUSDT","118336.75000000","118379.74000000","118300.00000000","118311.75000000","34.46476000","4704","-0.02112615%","17-07-2025 04:55:00","188"
"BTCUSDT","118420.45000000","118420.45000000","118328.74000000","118336.76000000","27.71593000","4676","-0.07067192%","17-07-2025 04:50:00","189"
"BTCUSDT","118548.46000000","118548.46000000","118414.00000000","118420.45000000","44.15388000","5359","-0.10798116%","17-07-2025 04:45:00","190"
"BTCUSDT","118237.10000000","118556.45000000","118237.09000000","118548.46000000","123.73686000","14170","0.26333528%","17-07-2025 04:40:00","191"
"BTCUSDT","118150.86000000","118237.10000000","118111.79000000","118237.10000000","36.64590000","7035","0.07299143%","17-07-2025 04:35:00","192"
"BTCUSDT","117932.73000000","118187.07000000","117932.73000000","118150.86000000","65.59050000","6580","0.18496138%","17-07-2025 04:30:00","193"
"BTCUSDT","117984.03000000","118035.98000000","117932.60000000","117932.73000000","51.70248000","5860","-0.04348046%","17-07-2025 04:25:00","194"
"BTCUSDT","118000.01000000","118000.01000000","117857.03000000","117984.02000000","61.13679000","8704","-0.01355085%","17-07-2025 04:20:00","195"
"BTCUSDT","118066.24000000","118113.44000000","118000.00000000","118000.00000000","44.68393000","4949","-0.05610410%","17-07-2025 04:15:00","196"
"BTCUSDT","117966.60000000","118126.44000000","117927.34000000","118066.24000000","43.54077000","7420","0.08446459%","17-07-2025 04:10:00","197"
"BTCUSDT","118175.93000000","118198.72000000","117957.32000000","117966.59000000","81.95008000","13305","-0.17714267%","17-07-2025 04:05:00","198"
"BTCUSDT","118452.51000000","118452.51000000","118060.00000000","118175.93000000","118.25411000","11865","-0.23349442%","17-07-2025 04:00:00","199"
