"Par","Precio de Apertura","Precio Máximo","Precio Mínimo","Precio de Cierre","Volumen","Número de Operaciones","Variación Porcentual","Timestamp","Orden"
"BTCUSDT","118961.09000000","119280.00000000","118826.00000000","119280.00000000","148.80249000","45850","0.26807925%","13-07-2025 17:00:00","200"
"BTCUSDT","119253.19000000","119488.00000000","118897.44000000","118961.08000000","369.63237000","71344","-0.24494942%","13-07-2025 16:30:00","201"
"BTCUSDT","118992.73000000","119310.00000000","118962.79000000","119253.19000000","231.89985000","34770","0.21888732%","13-07-2025 16:00:00","202"
"BTCUSDT","119027.90000000","119027.91000000","118834.53000000","118992.73000000","139.26901000","29069","-0.02954769%","13-07-2025 15:30:00","203"
"BTCUSDT","118699.60000000","119070.24000000","118592.01000000","119027.91000000","176.12672000","44219","0.27658897%","13-07-2025 15:00:00","204"
"BTCUSDT","118670.33000000","118844.83000000","118670.33000000","118699.60000000","174.01162000","25366","0.02466497%","13-07-2025 14:30:00","205"
"BTCUSDT","118528.00000000","118721.42000000","118382.56000000","118670.34000000","174.78676000","36799","0.12008977%","13-07-2025 14:00:00","206"
"BTCUSDT","118823.07000000","118873.30000000","118520.00000000","118528.01000000","294.17501000","43669","-0.24831878%","13-07-2025 13:30:00","207"
"BTCUSDT","118672.23000000","118982.89000000","118640.01000000","118823.07000000","189.50023000","43430","0.12710640%","13-07-2025 13:00:00","208"
"BTCUSDT","118908.03000000","118908.03000000","118532.84000000","118672.24000000","222.54220000","47359","-0.19829611%","13-07-2025 12:30:00","209"
"BTCUSDT","118766.94000000","119124.00000000","118653.13000000","118908.03000000","343.98993000","59752","0.11879569%","13-07-2025 12:00:00","210"
"BTCUSDT","119149.99000000","119167.30000000","118353.20000000","118766.94000000","656.76729000","105445","-0.32148555%","13-07-2025 11:30:00","211"
"BTCUSDT","118610.00000000","119376.00000000","118450.97000000","119150.00000000","1241.17176700","144720","0.45527359%","13-07-2025 11:00:00","212"
"BTCUSDT","118308.23000000","118750.00000000","118308.23000000","118610.01000000","414.03959000","58389","0.25507946%","13-07-2025 10:30:00","213"
"BTCUSDT","118432.11000000","118596.95000000","118154.81000000","118308.24000000","322.88314000","59536","-0.10459157%","13-07-2025 10:00:00","214"
"BTCUSDT","118190.03000000","118636.92000000","118060.91000000","118432.11000000","546.51203000","63267","0.20482269%","13-07-2025 09:30:00","215"
"BTCUSDT","118072.01000000","118190.03000000","117989.53000000","118190.02000000","143.19837000","21445","0.09994748%","13-07-2025 09:00:00","216"
"BTCUSDT","118059.86000000","118086.66000000","117947.33000000","118072.01000000","124.68675000","17069","0.01029139%","13-07-2025 08:30:00","217"
"BTCUSDT","117748.00000000","118080.00000000","117747.99000000","118059.85000000","144.80018000","22341","0.26484526%","13-07-2025 08:00:00","218"
"BTCUSDT","117800.01000000","117800.01000000","117746.81000000","117747.99000000","45.43568000","11047","-0.04415959%","13-07-2025 07:30:00","219"
"BTCUSDT","117739.16000000","117845.48000000","117739.16000000","117800.01000000","53.34943000","11402","0.05168204%","13-07-2025 07:00:00","220"
"BTCUSDT","117850.01000000","117850.01000000","117689.63000000","117739.16000000","78.95045000","16990","-0.09406024%","13-07-2025 06:30:00","221"
"BTCUSDT","117895.78000000","117901.34000000","117789.68000000","117850.01000000","72.48262000","11703","-0.03882242%","13-07-2025 06:00:00","222"
"BTCUSDT","117831.08000000","117895.79000000","117756.39000000","117895.78000000","65.14246000","12815","0.05490911%","13-07-2025 05:30:00","223"
"BTCUSDT","117998.99000000","118006.96000000","117816.36000000","117831.08000000","100.60136000","14220","-0.14229783%","13-07-2025 05:00:00","224"
"BTCUSDT","117990.00000000","118054.79000000","117902.12000000","117999.00000000","202.26897000","19265","0.00762777%","13-07-2025 04:30:00","225"
"BTCUSDT","117888.51000000","117990.00000000","117852.00000000","117989.99000000","105.91509000","15040","0.08608133%","13-07-2025 04:00:00","226"
"BTCUSDT","117861.12000000","117978.97000000","117861.11000000","117888.51000000","122.03551000","14405","0.02323922%","13-07-2025 03:30:00","227"
"BTCUSDT","117759.99000000","117861.12000000","117742.31000000","117861.11000000","64.70009000","11132","0.08586957%","13-07-2025 03:00:00","228"
"BTCUSDT","117832.65000000","117894.95000000","117700.65000000","117759.99000000","72.76097000","15865","-0.06166372%","13-07-2025 02:30:00","229"
"BTCUSDT","117879.22000000","117904.75000000","117780.00000000","117832.64000000","77.79807000","13246","-0.03951502%","13-07-2025 02:00:00","230"
"BTCUSDT","117769.99000000","117892.23000000","117769.98000000","117879.22000000","141.74795000","12495","0.09274859%","13-07-2025 01:30:00","231"
"BTCUSDT","117753.59000000","117812.03000000","117684.22000000","117769.99000000","80.75317000","16221","0.01392739%","13-07-2025 01:00:00","232"
"BTCUSDT","117765.91000000","117824.76000000","117680.00000000","117753.60000000","77.07389000","14486","-0.01045294%","13-07-2025 00:30:00","233"
"BTCUSDT","117620.00000000","117765.92000000","117600.81000000","117765.92000000","60.95899000","12938","0.12406053%","13-07-2025 00:00:00","234"
"BTCUSDT","117429.81000000","117817.16000000","117407.94000000","117620.00000000","108.84210000","22600","0.16196058%","12-07-2025 23:30:00","235"
"BTCUSDT","117553.37000000","117553.38000000","117417.10000000","117429.80000000","49.81920000","14393","-0.10511821%","12-07-2025 23:00:00","236"
"BTCUSDT","117387.99000000","117640.61000000","117378.90000000","117553.37000000","132.33981000","25488","0.14088324%","12-07-2025 22:30:00","237"
"BTCUSDT","117316.10000000","117422.53000000","117224.79000000","117387.99000000","103.79020000","28345","0.06127889%","12-07-2025 22:00:00","238"
"BTCUSDT","117392.79000000","117432.43000000","117264.14000000","117316.10000000","86.75199000","21173","-0.06532769%","12-07-2025 21:30:00","239"
"BTCUSDT","117420.00000000","117458.48000000","117248.21000000","117392.79000000","76.83530000","24292","-0.02317322%","12-07-2025 21:00:00","240"
"BTCUSDT","117288.00000000","117460.02000000","117258.96000000","117420.00000000","71.96166000","13942","0.11254348%","12-07-2025 20:30:00","241"
"BTCUSDT","117385.38000000","117411.27000000","117219.53000000","117288.00000000","45.11123000","16816","-0.08295752%","12-07-2025 20:00:00","242"
"BTCUSDT","117456.01000000","117517.42000000","117344.00000000","117385.37000000","80.53342000","15267","-0.06014166%","12-07-2025 19:30:00","243"
"BTCUSDT","117485.21000000","117563.75000000","117312.04000000","117456.01000000","152.61669000","27905","-0.02485419%","12-07-2025 19:00:00","244"
"BTCUSDT","117315.87000000","117555.50000000","117290.00000000","117485.22000000","101.00773000","24530","0.14435387%","12-07-2025 18:30:00","245"
"BTCUSDT","117023.36000000","117336.03000000","117000.01000000","117315.87000000","106.03960000","31268","0.24995864%","12-07-2025 18:00:00","246"
"BTCUSDT","117442.96000000","117442.96000000","117023.35000000","117023.36000000","98.86440000","23108","-0.35727982%","12-07-2025 17:30:00","247"
"BTCUSDT","117550.96000000","117550.96000000","117419.79000000","117442.96000000","55.65586000","15217","-0.09187505%","12-07-2025 17:00:00","248"
"BTCUSDT","117440.43000000","117620.00000000","117439.72000000","117550.96000000","154.81559000","16194","0.09411580%","12-07-2025 16:30:00","249"
"BTCUSDT","117504.01000000","117639.98000000","117440.43000000","117440.43000000","153.00211000","20667","-0.05410879%","12-07-2025 16:00:00","250"
"BTCUSDT","117416.64000000","117509.76000000","117378.91000000","117504.00000000","81.96257000","17073","0.07440172%","12-07-2025 15:30:00","251"
"BTCUSDT","117478.40000000","117498.27000000","117396.00000000","117416.64000000","79.76741000","16775","-0.05257137%","12-07-2025 15:00:00","252"
"BTCUSDT","117445.56000000","117548.69000000","117394.53000000","117478.40000000","116.72983000","24838","0.02796189%","12-07-2025 14:30:00","253"
"BTCUSDT","117191.08000000","117445.56000000","117186.81000000","117445.55000000","92.27672000","23312","0.21714110%","12-07-2025 14:00:00","254"
"BTCUSDT","117295.50000000","117399.77000000","117139.00000000","117191.08000000","82.14142000","22602","-0.08902302%","12-07-2025 13:30:00","255"
"BTCUSDT","117100.00000000","117376.82000000","117045.86000000","117295.49000000","200.84763000","31926","0.16694278%","12-07-2025 13:00:00","256"
"BTCUSDT","117336.35000000","117447.29000000","116900.05000000","117100.01000000","550.77823000","89805","-0.20142096%","12-07-2025 12:30:00","257"
"BTCUSDT","117389.47000000","117461.62000000","117170.34000000","117336.34000000","232.13473000","48303","-0.04525960%","12-07-2025 12:00:00","258"
"BTCUSDT","117656.70000000","117656.71000000","117315.68000000","117389.47000000","189.03772000","28771","-0.22712689%","12-07-2025 11:30:00","259"
"BTCUSDT","117500.00000000","117727.26000000","117405.55000000","117656.71000000","260.92910000","43787","0.13337021%","12-07-2025 11:00:00","260"
"BTCUSDT","117304.70000000","117500.00000000","117238.88000000","117500.00000000","286.82506000","49074","0.16648949%","12-07-2025 10:30:00","261"
"BTCUSDT","117559.98000000","117571.61000000","117299.86000000","117304.70000000","471.41990000","53291","-0.21714873%","12-07-2025 10:00:00","262"
"BTCUSDT","117665.59000000","117725.75000000","117309.61000000","117559.97000000","768.57433000","89388","-0.08976286%","12-07-2025 09:30:00","263"
"BTCUSDT","117810.00000000","117861.19000000","117664.84000000","117665.60000000","127.69120000","32676","-0.12257024%","12-07-2025 09:00:00","264"
"BTCUSDT","118009.96000000","118035.52000000","117625.00000000","117810.00000000","183.05733000","41845","-0.16944332%","12-07-2025 08:30:00","265"
"BTCUSDT","118077.32000000","118106.20000000","117920.24000000","118009.96000000","116.32783000","25640","-0.05704737%","12-07-2025 08:00:00","266"
"BTCUSDT","118065.91000000","118140.96000000","118000.56000000","118077.32000000","113.52852000","23513","0.00966409%","12-07-2025 07:30:00","267"
"BTCUSDT","118158.79000000","118158.79000000","117870.31000000","118065.91000000","246.99314000","38276","-0.07860609%","12-07-2025 07:00:00","268"
"BTCUSDT","117980.01000000","118200.00000000","117902.30000000","118158.78000000","201.77756000","31639","0.15152567%","12-07-2025 06:30:00","269"
"BTCUSDT","117929.66000000","118036.01000000","117881.15000000","117980.00000000","170.80081000","23804","0.04268646%","12-07-2025 06:00:00","270"
"BTCUSDT","117855.90000000","118000.00000000","117724.47000000","117929.65000000","287.98111000","25083","0.06257642%","12-07-2025 05:30:00","271"
"BTCUSDT","117731.99000000","117868.00000000","117731.99000000","117855.90000000","138.89836000","18203","0.10524752%","12-07-2025 05:00:00","272"
"BTCUSDT","117939.51000000","117939.51000000","117625.63000000","117731.99000000","176.04419000","27943","-0.17595461%","12-07-2025 04:30:00","273"
"BTCUSDT","117847.66000000","118054.79000000","117828.75000000","117939.51000000","213.25899000","34367","0.07793960%","12-07-2025 04:00:00","274"
"BTCUSDT","117910.00000000","117981.57000000","117830.07000000","117847.66000000","122.60708000","24496","-0.05287083%","12-07-2025 03:30:00","275"
"BTCUSDT","117689.68000000","117966.73000000","117660.00000000","117910.00000000","186.46883000","35022","0.18720418%","12-07-2025 03:00:00","276"
"BTCUSDT","117621.06000000","117718.82000000","117560.00000000","117689.68000000","126.97979000","21982","0.05833989%","12-07-2025 02:30:00","277"
"BTCUSDT","117646.43000000","117676.32000000","117506.37000000","117621.06000000","100.75171000","26041","-0.02156462%","12-07-2025 02:00:00","278"
"BTCUSDT","117850.00000000","117850.00000000","117587.00000000","117646.44000000","132.19230000","29683","-0.17272804%","12-07-2025 01:30:00","279"
"BTCUSDT","117774.42000000","117876.57000000","117711.14000000","117849.99000000","99.39286000","28386","0.06416504%","12-07-2025 01:00:00","280"
"BTCUSDT","117837.38000000","117847.66000000","117651.99000000","117774.42000000","85.07688000","22732","-0.05342957%","12-07-2025 00:30:00","281"
"BTCUSDT","117599.98000000","117840.49000000","117599.97000000","117837.37000000","150.06086000","14897","0.20186228%","12-07-2025 00:00:00","282"
"BTCUSDT","117744.10000000","117763.66000000","117556.00000000","117599.99000000","140.38487000","22305","-0.12239254%","11-07-2025 23:30:00","283"
"BTCUSDT","117644.80000000","117800.43000000","117615.16000000","117744.10000000","178.72205000","24303","0.08440662%","11-07-2025 23:00:00","284"
"BTCUSDT","117688.43000000","117697.49000000","117564.56000000","117644.81000000","134.77296000","24352","-0.03706397%","11-07-2025 22:30:00","285"
"BTCUSDT","117407.99000000","117688.44000000","117407.99000000","117688.43000000","187.25192000","36655","0.23885938%","11-07-2025 22:00:00","286"
"BTCUSDT","117521.09000000","117521.10000000","117141.13000000","117407.99000000","258.57222000","38643","-0.09623805%","11-07-2025 21:30:00","287"
"BTCUSDT","117527.66000000","117646.97000000","117462.68000000","117521.09000000","133.97806000","25506","-0.00559017%","11-07-2025 21:00:00","288"
"BTCUSDT","117625.80000000","117664.84000000","117436.59000000","117527.66000000","88.16515000","21787","-0.08343408%","11-07-2025 20:30:00","289"
"BTCUSDT","117615.88000000","117677.24000000","117563.75000000","117625.79000000","116.99291000","23618","0.00842573%","11-07-2025 20:00:00","290"
"BTCUSDT","117270.26000000","117665.92000000","117146.80000000","117615.89000000","273.89982000","69725","0.29472946%","11-07-2025 19:30:00","291"
"BTCUSDT","117619.99000000","117636.86000000","117185.86000000","117270.26000000","232.07516000","61207","-0.29733891%","11-07-2025 19:00:00","292"
"BTCUSDT","117846.46000000","117846.46000000","117471.09000000","117619.99000000","152.86277000","55877","-0.19217378%","11-07-2025 18:30:00","293"
"BTCUSDT","117664.46000000","117880.01000000","117548.58000000","117846.46000000","126.85859000","39494","0.15467712%","11-07-2025 18:00:00","294"
"BTCUSDT","117924.00000000","117931.87000000","117659.19000000","117664.46000000","157.62139000","45698","-0.22009091%","11-07-2025 17:30:00","295"
"BTCUSDT","118108.81000000","118108.81000000","117847.65000000","117923.99000000","198.03852000","56842","-0.15648282%","11-07-2025 17:00:00","296"
"BTCUSDT","117904.56000000","118134.11000000","117774.20000000","118108.81000000","281.65906000","58144","0.17323333%","11-07-2025 16:30:00","297"
"BTCUSDT","117694.02000000","118138.75000000","117426.58000000","117904.57000000","357.98690000","59806","0.17889609%","11-07-2025 16:00:00","298"
"BTCUSDT","117330.55000000","117712.47000000","117300.00000000","117694.01000000","171.84517000","39091","0.30977439%","11-07-2025 15:30:00","299"
"BTCUSDT","117640.01000000","117734.55000000","117310.00000000","117330.54000000","236.74407000","49885","-0.26306526%","11-07-2025 15:00:00","300"
"BTCUSDT","117514.60000000","117671.46000000","117250.00000000","117640.00000000","293.70281000","54503","0.10671014%","11-07-2025 14:30:00","301"
"BTCUSDT","117393.38000000","117745.70000000","117340.07000000","117514.61000000","481.45743000","75277","0.10326817%","11-07-2025 14:00:00","302"
"BTCUSDT","117261.07000000","117433.40000000","117100.00000000","117393.39000000","364.81458000","61669","0.11284222%","11-07-2025 13:30:00","303"
"BTCUSDT","116902.58000000","117261.07000000","116604.87000000","117261.07000000","566.51645000","145944","0.30665705%","11-07-2025 13:00:00","304"
"BTCUSDT","117759.99000000","117760.00000000","116724.66000000","116902.59000000","918.28933000","154315","-0.72809109%","11-07-2025 12:30:00","305"
"BTCUSDT","117858.15000000","117960.00000000","117568.41000000","117759.99000000","393.50117000","102070","-0.08328656%","11-07-2025 12:00:00","306"
"BTCUSDT","117925.27000000","118158.35000000","117388.00000000","117858.16000000","470.40519000","109832","-0.05690892%","11-07-2025 11:30:00","307"
"BTCUSDT","117989.17000000","118170.24000000","117666.66000000","117925.27000000","604.19048000","129992","-0.05415751%","11-07-2025 11:00:00","308"
"BTCUSDT","117651.35000000","118189.18000000","117273.45000000","117989.18000000","909.63564000","185039","0.28714503%","11-07-2025 10:30:00","309"
"BTCUSDT","117878.10000000","118031.23000000","117621.73000000","117651.34000000","553.92578000","96018","-0.19236822%","11-07-2025 10:00:00","310"
"BTCUSDT","117751.04000000","117925.16000000","117741.94000000","117878.11000000","451.78705000","58270","0.10791412%","11-07-2025 09:30:00","311"
"BTCUSDT","117821.91000000","118259.24000000","117751.03000000","117751.03000000","409.63944000","56704","-0.06015859%","11-07-2025 09:00:00","312"
"BTCUSDT","117684.22000000","117958.06000000","117684.22000000","117821.91000000","352.06247000","45978","0.11699954%","11-07-2025 08:30:00","313"
"BTCUSDT","117983.78000000","118110.60000000","117583.16000000","117684.22000000","456.55930000","69976","-0.25389931%","11-07-2025 08:00:00","314"
"BTCUSDT","118228.54000000","118300.01000000","117946.72000000","117983.78000000","446.68036000","48923","-0.20702277%","11-07-2025 07:30:00","315"
"BTCUSDT","118470.35000000","118470.35000000","118039.66000000","118228.54000000","893.32908000","88099","-0.20411014%","11-07-2025 07:00:00","316"
"BTCUSDT","118170.45000000","118869.98000000","118129.97000000","118470.34000000","1072.22905000","125541","0.25377749%","11-07-2025 06:30:00","317"
"BTCUSDT","117964.75000000","118232.32000000","117883.74000000","118170.45000000","442.37275000","39699","0.17437412%","11-07-2025 06:00:00","318"
"BTCUSDT","117985.31000000","118133.00000000","117838.47000000","117964.76000000","362.07864000","46612","-0.01741742%","11-07-2025 05:30:00","319"
"BTCUSDT","117526.88000000","117999.98000000","117526.88000000","117985.31000000","638.74996000","60098","0.39006396%","11-07-2025 05:00:00","320"
"BTCUSDT","117876.91000000","118108.79000000","117500.00000000","117526.88000000","1764.13835000","92359","-0.29694535%","11-07-2025 04:30:00","321"
"BTCUSDT","117648.32000000","117895.57000000","117468.53000000","117876.90000000","1365.30040000","85656","0.19429092%","11-07-2025 04:00:00","322"
"BTCUSDT","118140.90000000","118181.70000000","117602.22000000","117648.33000000","829.32467000","77304","-0.41693436%","11-07-2025 03:30:00","323"
"BTCUSDT","117860.38000000","118400.00000000","117791.80000000","118140.91000000","670.51077000","116615","0.23801892%","11-07-2025 03:00:00","324"
"BTCUSDT","117493.82000000","118404.22000000","117420.00000000","117860.37000000","1679.10442700","208670","0.31197386%","11-07-2025 02:30:00","325"
"BTCUSDT","116918.16000000","117493.82000000","116918.16000000","117493.81000000","957.76937000","117537","0.49235294%","11-07-2025 02:00:00","326"
"BTCUSDT","116553.54000000","116929.00000000","116500.00000000","116918.16000000","403.58181000","48287","0.31283477%","11-07-2025 01:30:00","327"
"BTCUSDT","116881.69000000","116881.70000000","116532.18000000","116553.53000000","270.44358000","41421","-0.28076254%","11-07-2025 01:00:00","328"
"BTCUSDT","116525.29000000","116950.00000000","116420.00000000","116881.70000000","407.98427100","48234","0.30586493%","11-07-2025 00:30:00","329"
"BTCUSDT","116672.57000000","116672.58000000","116390.25000000","116525.29000000","868.22734000","71691","-0.12623361%","11-07-2025 00:00:00","330"
"BTCUSDT","116279.99000000","116800.00000000","116245.37000000","116672.57000000","909.50779000","86477","0.33761613%","10-07-2025 23:30:00","331"
"BTCUSDT","115967.57000000","116292.37000000","115702.86000000","116279.99000000","443.63457000","72824","0.26940290%","10-07-2025 23:00:00","332"
"BTCUSDT","115945.47000000","116078.85000000","115852.61000000","115967.57000000","444.77606000","52624","0.01906068%","10-07-2025 22:30:00","333"
"BTCUSDT","115590.64000000","115979.01000000","115514.57000000","115945.46000000","341.48048000","69583","0.30696257%","10-07-2025 22:00:00","334"
"BTCUSDT","115500.01000000","115729.85000000","115310.03000000","115590.63000000","322.79417000","83768","0.07845887%","10-07-2025 21:30:00","335"
"BTCUSDT","116010.01000000","116098.80000000","115222.22000000","115500.01000000","718.26662000","99411","-0.43961724%","10-07-2025 21:00:00","336"
"BTCUSDT","115788.00000000","116015.25000000","115645.88000000","116010.00000000","516.24411000","41257","0.19172971%","10-07-2025 20:30:00","337"
"BTCUSDT","116008.38000000","116099.99000000","115782.00000000","115788.01000000","774.78448000","64157","-0.18996041%","10-07-2025 20:00:00","338"
"BTCUSDT","115925.51000000","116191.36000000","115800.00000000","116008.38000000","824.12206000","73914","0.07148556%","10-07-2025 19:30:00","339"
"BTCUSDT","116490.52000000","116499.95000000","115886.71000000","115925.52000000","1454.51783000","156806","-0.48501801%","10-07-2025 19:00:00","340"
"BTCUSDT","115727.51000000","116800.00000000","115708.47000000","116490.52000000","1789.76166000","317838","0.65931601%","10-07-2025 18:30:00","341"
"BTCUSDT","113493.16000000","116868.00000000","113385.36000000","115727.50000000","4524.30961400","402894","1.96870014%","10-07-2025 18:00:00","342"
"BTCUSDT","113447.54000000","113580.00000000","113375.45000000","113493.16000000","294.25381000","36511","0.04021242%","10-07-2025 17:30:00","343"
"BTCUSDT","113301.80000000","113500.00000000","113270.98000000","113447.54000000","260.56028000","35403","0.12862991%","10-07-2025 17:00:00","344"
"BTCUSDT","113340.61000000","113411.34000000","113098.45000000","113301.81000000","445.44736000","55945","-0.03423310%","10-07-2025 16:30:00","345"
"BTCUSDT","113420.01000000","113680.00000000","113340.61000000","113340.61000000","501.04441000","56166","-0.07000528%","10-07-2025 16:00:00","346"
"BTCUSDT","113182.35000000","113450.00000000","112985.64000000","113420.00000000","562.69585000","76921","0.20997090%","10-07-2025 15:30:00","347"
"BTCUSDT","113722.83000000","113760.97000000","113106.09000000","113182.35000000","748.08867000","90941","-0.47526077%","10-07-2025 15:00:00","348"
"BTCUSDT","113454.03000000","113788.23000000","113422.09000000","113722.82000000","989.97573100","124556","0.23691534%","10-07-2025 14:30:00","349"
"BTCUSDT","112643.47000000","113459.00000000","112545.95000000","113454.02000000","1767.40027000","184219","0.71957123%","10-07-2025 14:00:00","350"
"BTCUSDT","112376.92000000","112725.38000000","112376.92000000","112643.48000000","1111.83637000","173544","0.23720173%","10-07-2025 13:30:00","351"
"BTCUSDT","111408.40000000","112549.33000000","111322.32000000","112376.92000000","1334.54903000","125796","0.86934199%","10-07-2025 13:00:00","352"
"BTCUSDT","111331.14000000","111408.41000000","111092.00000000","111408.40000000","240.68148000","55456","0.06939658%","10-07-2025 12:30:00","353"
"BTCUSDT","111247.56000000","111360.27000000","110969.51000000","111331.14000000","348.92435000","71724","0.07512974%","10-07-2025 12:00:00","354"
"BTCUSDT","110871.99000000","111249.99000000","110844.00000000","111247.57000000","278.35014000","61195","0.33875102%","10-07-2025 11:30:00","355"
"BTCUSDT","110801.78000000","111319.24000000","110642.30000000","110872.00000000","451.33363000","112835","0.06337443%","10-07-2025 11:00:00","356"
"BTCUSDT","111039.99000000","111039.99000000","110500.00000000","110800.01000000","380.45274000","114960","-0.21612034%","10-07-2025 10:30:00","357"
"BTCUSDT","110869.00000000","111039.99000000","110823.24000000","111039.99000000","163.81644000","33658","0.15422706%","10-07-2025 10:00:00","358"
"BTCUSDT","110921.41000000","110932.94000000","110780.00000000","110869.00000000","132.68631000","26043","-0.04724967%","10-07-2025 09:30:00","359"
"BTCUSDT","111019.99000000","111020.00000000","110752.35000000","110921.40000000","224.97228000","39008","-0.08880383%","10-07-2025 09:00:00","360"
"BTCUSDT","111165.26000000","111165.26000000","110967.00000000","111019.99000000","179.55298000","23116","-0.13067931%","10-07-2025 08:30:00","361"
"BTCUSDT","111088.51000000","111173.95000000","111020.00000000","111165.25000000","184.13022000","35076","0.06908005%","10-07-2025 08:00:00","362"
"BTCUSDT","111009.87000000","111098.30000000","110870.33000000","111088.51000000","243.64076000","35580","0.07084055%","10-07-2025 07:30:00","363"
"BTCUSDT","111041.37000000","111088.08000000","110991.16000000","111009.88000000","112.43448000","18343","-0.02835880%","10-07-2025 07:00:00","364"
"BTCUSDT","111130.00000000","111172.31000000","111021.57000000","111041.36000000","174.53235000","23558","-0.07976244%","10-07-2025 06:30:00","365"
"BTCUSDT","111233.34000000","111258.00000000","111111.45000000","111130.00000000","112.43769000","22706","-0.09290380%","10-07-2025 06:00:00","366"
"BTCUSDT","111260.32000000","111398.96000000","111222.74000000","111233.33000000","194.28811000","29484","-0.02425842%","10-07-2025 05:30:00","367"
"BTCUSDT","111229.99000000","111276.92000000","111102.78000000","111260.33000000","206.77638000","26552","0.02727682%","10-07-2025 05:00:00","368"
"BTCUSDT","111363.89000000","111375.66000000","111144.08000000","111230.00000000","196.70490000","35516","-0.12022748%","10-07-2025 04:30:00","369"
"BTCUSDT","111233.33000000","111432.46000000","111220.88000000","111363.89000000","305.39104000","41677","0.11737489%","10-07-2025 04:00:00","370"
"BTCUSDT","111278.66000000","111298.08000000","111141.92000000","111233.34000000","188.17247000","27539","-0.04072659%","10-07-2025 03:30:00","371"
"BTCUSDT","111086.14000000","111306.49000000","111086.14000000","111278.66000000","207.51061000","31674","0.17330695%","10-07-2025 03:00:00","372"
"BTCUSDT","110993.62000000","111160.67000000","110944.00000000","111086.14000000","138.16246000","20804","0.08335614%","10-07-2025 02:30:00","373"
"BTCUSDT","111150.00000000","111164.35000000","110898.00000000","110993.61000000","339.03882000","23019","-0.14070175%","10-07-2025 02:00:00","374"
"BTCUSDT","111055.29000000","111185.77000000","111055.29000000","111150.00000000","198.26111000","28282","0.08528184%","10-07-2025 01:30:00","375"
"BTCUSDT","111074.52000000","111074.52000000","110951.59000000","111055.30000000","93.87272000","20628","-0.01730370%","10-07-2025 01:00:00","376"
"BTCUSDT","111054.28000000","111085.48000000","110986.33000000","111074.51000000","139.45507000","21140","0.01821632%","10-07-2025 00:30:00","377"
"BTCUSDT","111213.91000000","111221.14000000","111054.27000000","111054.27000000","178.27698000","19233","-0.14354320%","10-07-2025 00:00:00","378"
"BTCUSDT","111295.97000000","111371.54000000","111150.00000000","111213.91000000","135.20290000","26761","-0.07373133%","09-07-2025 23:30:00","379"
"BTCUSDT","111189.70000000","111581.00000000","111189.70000000","111295.97000000","358.15611000","45266","0.09557540%","09-07-2025 23:00:00","380"
"BTCUSDT","111096.04000000","111356.00000000","111096.04000000","111189.71000000","306.87755000","30245","0.08431444%","09-07-2025 22:30:00","381"
"BTCUSDT","110916.66000000","111163.18000000","110880.00000000","111096.04000000","167.40440000","36430","0.16172503%","09-07-2025 22:00:00","382"
"BTCUSDT","111147.33000000","111206.53000000","110916.66000000","110916.66000000","199.67999000","33650","-0.20753535%","09-07-2025 21:30:00","383"
"BTCUSDT","111234.00000000","111319.24000000","111147.33000000","111147.33000000","202.68166000","38991","-0.07791682%","09-07-2025 21:00:00","384"
"BTCUSDT","111404.20000000","111514.03000000","111229.92000000","111233.99000000","283.48459000","39415","-0.15278598%","09-07-2025 20:30:00","385"
"BTCUSDT","111382.17000000","111521.00000000","111255.65000000","111404.20000000","330.01138000","39867","0.01977875%","09-07-2025 20:00:00","386"
"BTCUSDT","111084.54000000","111403.85000000","111084.54000000","111382.17000000","269.47750000","48041","0.26793107%","09-07-2025 19:30:00","387"
"BTCUSDT","110818.36000000","111336.56000000","110818.36000000","111084.55000000","312.93433000","67601","0.24020388%","09-07-2025 19:00:00","388"
"BTCUSDT","111220.87000000","111220.88000000","110818.36000000","110818.36000000","222.76600000","58930","-0.36190150%","09-07-2025 18:30:00","389"
"BTCUSDT","110714.97000000","111280.00000000","110682.39000000","111220.87000000","466.55629000","79967","0.45693911%","09-07-2025 18:00:00","390"
"BTCUSDT","111005.87000000","111101.11000000","110559.40000000","110714.97000000","551.86937000","93856","-0.26205821%","09-07-2025 17:30:00","391"
"BTCUSDT","111749.99000000","111952.33000000","110934.25000000","111005.87000000","1125.82361000","178184","-0.66587925%","09-07-2025 17:00:00","392"
"BTCUSDT","110346.02000000","111999.79000000","110245.66000000","111750.00000000","3884.16860000","294413","1.27234313%","09-07-2025 16:30:00","393"
"BTCUSDT","109536.50000000","110350.00000000","109500.00000000","110346.01000000","1255.36868000","77835","0.73903219%","09-07-2025 16:00:00","394"
"BTCUSDT","109549.99000000","109550.00000000","109376.00000000","109536.49000000","175.03480000","32290","-0.01232314%","09-07-2025 15:30:00","395"
"BTCUSDT","109168.01000000","109579.98000000","109137.42000000","109550.00000000","384.45980000","60914","0.34991020%","09-07-2025 15:00:00","396"
"BTCUSDT","109123.70000000","109213.00000000","109047.49000000","109168.00000000","131.59717000","32124","0.04059613%","09-07-2025 14:30:00","397"
"BTCUSDT","109408.72000000","109447.82000000","109052.74000000","109123.70000000","169.67201000","44461","-0.26050940%","09-07-2025 14:00:00","398"
"BTCUSDT","109203.84000000","109475.29000000","109203.84000000","109408.71000000","179.35201000","35558","0.18760329%","09-07-2025 13:30:00","399"
